"","X.4","X.3","X.2","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City","days","pop","GDP","PRIM","SEC","TERT","A60","BED","DOC","NRS","AREA","POPDEN","GDPPC","PRPER","SECPER","TERPEC"
"3031",10441,10441,10441,10441,"2020-03-28",31.66667,121.6667,5.666667,0.4333333,25.66667,61.66667,88,972.3333,1.133333,10.33333,4.413867,8.673617e-19,0,0,0,"Xian",66,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3032",10442,10442,10442,10442,"2020-03-29",22,31.66667,5.333333,0.4666667,27.66667,57.66667,96.33333,977.3333,0.6333333,8.833333,4.0415,8.673617e-19,0,0,0,"Xian",67,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3033",10443,10443,10443,10443,"2020-03-30",32.33333,43,6,0.5333333,32,63.66667,96.33333,974.3333,0.3666667,9.333333,4.130967,8.673617e-19,0,0,0,"Xian",68,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3034",10444,10444,10444,10444,"2020-03-31",35,50.66667,6,0.5666667,37,72.66667,89.66667,972,1.133333,10.66667,4.3786,8.673617e-19,0,0,0,"Xian",69,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3035",10445,10445,10445,10445,"2020-04-01",47.66667,80,7,0.6333333,44,70,83.33333,970.6667,0.8666667,12.5,4.736233,8.673617e-19,0,0,0,"Xian",70,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3036",10446,10446,10446,10446,"2020-04-02",42.66667,73.33333,6.666667,0.7,41.33333,59.66667,83.33333,972.6667,1.133333,12.33333,4.583533,8.673617e-19,0,0,0,"Xian",71,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3037",10447,10447,10447,10447,"2020-04-03",40.33333,67.33333,6.666667,0.7,37.66667,57,89,975,0.6333333,11.5,4.5665,8.673617e-19,0,0,0,"Xian",72,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3038",10448,10448,10448,10448,"2020-04-04",30.66667,51,6.333333,0.6666667,36.66667,68,89.33333,978.3333,0.9,11.16667,4.273467,8.673617e-19,0,0,0,"Xian",73,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3039",10449,10449,10449,10449,"2020-04-05",35,68,7,0.6,44,87.66667,82.66667,978.3333,0.6333333,12.5,4.0395,8.673617e-19,0,0,0,"Xian",74,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3040",10450,10450,10450,10450,"2020-04-06",38.66667,79.66667,7.666667,0.6,50.33333,97,72.33333,976.6667,0.6333333,14,3.823967,8.673617e-19,0,0,0,"Xian",75,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3041",10451,10451,10451,10451,"2020-04-07",42.66667,92.33333,8.333333,0.6,54.66667,105.3333,72,974,0.3666667,14.83333,4.184967,8.673617e-19,0,0,0,"Xian",76,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3042",10452,10452,10452,10452,"2020-04-08",35,84.66667,8,0.5666667,51.66667,114.3333,67.66667,971.3333,0.6333333,15.66667,4.574667,8.673617e-19,0,0,0,"Xian",77,10203.5,134.8942,4.039508,45.83849,85.01621,16.19,7.105405,3.773215,4.643282,10958,931.1462,13.22039,2.994575,33.98107,63.02436
"3043",11467,11467,11467,11467,"2020-01-22",112,127,21,1.4,39,74,76,936,2.4,2,4.8744,0,0,0,0,"Tongchuan",0,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3044",11468,11468,11468,11468,"2020-01-23",126,140.5,20.5,1.5,36,76,77.5,937,1.65,1.75,4.78795,0,0,0,0,"Tongchuan",1,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3045",11469,11469,11469,11469,"2020-01-24",136.3333,152.3333,22.33333,1.566667,34,74,77.66667,939,1.4,2.166667,4.525267,0,0,0,0,"Tongchuan",2,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3046",11470,11470,11470,11470,"2020-01-25",156.6667,173.6667,21,1.666667,28.66667,76,78.33333,942.6667,0.9,1.833333,3.991267,0,0,0,0,"Tongchuan",3,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3047",11471,11471,11471,11471,"2020-01-26",141.3333,155.6667,17,1.5,22.33333,75.66667,80.66667,944.3333,0.6333333,2,3.254467,0.02510986,2,1.098612,0.02479978,"Tongchuan",4,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3048",11472,11472,11472,11472,"2020-01-27",109,116.6667,11.33333,1.266667,16,81,79,943.3333,1.7,1.166667,2.622367,0.02510986,2,1.098612,0.02479978,"Tongchuan",5,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3049",11473,11473,11473,11473,"2020-01-28",70,71.66667,8.666667,1.033333,13,81,82.33333,940.3333,1.433333,1,2.183533,0.02510986,2,1.098612,0.02479978,"Tongchuan",6,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3050",11474,11474,11474,11474,"2020-01-29",57.66667,58.33333,9.666667,0.9666667,13.33333,87,77.33333,939.3333,1.7,0.8333333,2.004867,0,0,0,0,"Tongchuan",7,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3051",11475,11475,11475,11475,"2020-01-30",56.66667,59.33333,11.33333,0.9333333,15.33333,93.66667,75,939.6667,1.133333,1.166667,1.977667,0,0,0,0,"Tongchuan",8,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3052",11476,11476,11476,11476,"2020-01-31",60,64,15.33333,0.9333333,17.33333,105.3333,66.33333,939.3333,1.9,2.166667,2.005933,0,0,0,0,"Tongchuan",9,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3053",11477,11477,11477,11477,"2020-02-01",64.33333,68,18,1.033333,19.33333,102.3333,60.66667,938.3333,2.4,3.5,2.0102,0,0,0,0,"Tongchuan",10,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3054",11478,11478,11478,11478,"2020-02-02",58.66667,63.33333,17,0.9666667,18.33333,98,70.33333,938,1.9,3.833333,2.0211,0.01255493,1,0.6931472,0.01247677,"Tongchuan",11,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3055",11479,11479,11479,11479,"2020-02-03",54.33333,55.66667,14.66667,0.8666667,17.33333,94.33333,68.66667,940,1.9,3.5,2.114767,0.02510986,2,1.098612,0.02479978,"Tongchuan",12,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3056",11480,11480,11480,11480,"2020-02-04",52.66667,54.33333,13.33333,0.7666667,16.66667,102.3333,71.33333,940,1.9,2.666667,2.1653,0.02510986,2,1.098612,0.02479978,"Tongchuan",13,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3057",11481,11481,11481,11481,"2020-02-05",71.66667,73.33333,13.33333,0.9333333,18.33333,103.6667,60.33333,939.3333,2.4,3.333333,2.152067,0.01255493,1,0.6931472,0.01247677,"Tongchuan",14,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3058",11482,11482,11482,11482,"2020-02-06",81,84,10,1.066667,18.33333,82,72.66667,938.6667,2.4,3.833333,1.957367,0,0,0,0,"Tongchuan",15,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3059",11483,11483,11483,11483,"2020-02-07",88.66667,90.33333,7,1.166667,17.66667,60,84,940.3333,1.633333,2.333333,1.828967,0.01255493,1,0.6931472,0.01247677,"Tongchuan",16,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3060",11484,11484,11484,11484,"2020-02-08",82.66667,82.33333,7,1.166667,16.66667,51,89,943,1.633333,0.8333333,1.682867,0.01255493,1,0.6931472,0.01247677,"Tongchuan",17,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3061",11485,11485,11485,11485,"2020-02-09",77,79.66667,10.33333,1.133333,17,72.33333,83.33333,945,0.8666667,0.5,1.6565,0.01255493,1,0.6931472,0.01247677,"Tongchuan",18,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3062",11486,11486,11486,11486,"2020-02-10",69.66667,76.33333,14,1.033333,18,96,72.33333,943.3333,2.2,2.5,1.737333,0,0,0,0,"Tongchuan",19,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3063",11487,11487,11487,11487,"2020-02-11",73,79.66667,17.66667,1.033333,20,116.3333,67,939,2.766667,4.5,1.854,0,0,0,0,"Tongchuan",20,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3064",11488,11488,11488,11488,"2020-02-12",78.33333,85,18.33333,1.066667,21.33333,121.3333,61.66667,934,4.1,5.666667,1.971333,0,0,0,0,"Tongchuan",21,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3065",11489,11489,11489,11489,"2020-02-13",78.66667,87,17.33333,1.1,21.33333,123.3333,60.33333,931,3.533333,6.666667,2.014433,0,0,0,0,"Tongchuan",22,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3066",11490,11490,11490,11490,"2020-02-14",60,138,12,0.8666667,16.66667,105,57.33333,929,3.533333,7.5,2.047467,0,0,0,0,"Tongchuan",23,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3067",11491,11491,11491,11491,"2020-02-15",39,126.6667,8.333333,0.6666667,12,90.66667,45,934.3333,4.4,5.166667,1.959833,0,0,0,0,"Tongchuan",24,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3068",11492,11492,11492,11492,"2020-02-16",23,110.3333,6.333333,0.5333333,11,78,35,941.3333,3.9,1.833333,1.861367,0,0,0,0,"Tongchuan",25,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3069",11493,11493,11493,11493,"2020-02-17",21,40.33333,8,0.6,15,82,29.66667,948.3333,3.333333,-1.166667,1.993467,0,0,0,0,"Tongchuan",26,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3070",11494,11494,11494,11494,"2020-02-18",28,37.66667,11,0.6666667,20,90.66667,35.66667,947.3333,2.466667,-0.1666667,2.223133,0,0,0,0,"Tongchuan",27,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3071",11495,11495,11495,11495,"2020-02-19",38,49.33333,13.66667,0.7333333,23,100.3333,41,943.6667,2.966667,2.333333,2.456933,0,0,0,0,"Tongchuan",28,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3072",11496,11496,11496,11496,"2020-02-20",46.33333,71.66667,14.33333,0.7666667,25.33333,94.66667,41,940,2.966667,5.166667,2.453133,0,0,0,0,"Tongchuan",29,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3073",11497,11497,11497,11497,"2020-02-21",46,96,12,0.7333333,23.33333,88.66667,55.66667,940.6667,1.9,5,2.538633,0,0,0,0,"Tongchuan",30,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3074",11498,11498,11498,11498,"2020-02-22",42.66667,111.3333,10.33333,0.7,22.33333,81.33333,54.66667,943,1.9,5.166667,2.507367,0,0,0,0,"Tongchuan",31,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3075",11499,11499,11499,11499,"2020-02-23",43.66667,113.3333,10.33333,0.7333333,22.66667,91.66667,57.33333,944.3333,2.466667,4.166667,2.589,0,0,0,0,"Tongchuan",32,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3076",11500,11500,11500,11500,"2020-02-24",51.33333,105.6667,12.33333,0.8333333,28.33333,100,46,938.6667,2.966667,6.833333,2.8526,0,0,0,0,"Tongchuan",33,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3077",11501,11501,11501,11501,"2020-02-25",61.66667,104.3333,14.33333,0.9666667,32,111.6667,52.66667,934.3333,2.466667,8.5,3.220967,0,0,0,0,"Tongchuan",34,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3078",11502,11502,11502,11502,"2020-02-26",69.66667,107.3333,14.33333,1.1,33,112.3333,57.66667,932.3333,1.9,10.66667,3.5228,0,0,0,0,"Tongchuan",35,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3079",11503,11503,11503,11503,"2020-02-27",57,84,11.66667,1.133333,28.33333,92.66667,63.66667,935.3333,2.466667,10.16667,3.403933,0,0,0,0,"Tongchuan",36,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3080",11504,11504,11504,11504,"2020-02-28",45.66667,62,7.333333,1.1,26.33333,62.66667,74.66667,937.3333,2.466667,7.666667,3.4386,0,0,0,0,"Tongchuan",37,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3081",11505,11505,11505,11505,"2020-02-29",32.33333,40,5,0.9333333,25.33333,47,86.33333,936.3333,1.966667,5.333333,3.403167,0,0,0,0,"Tongchuan",38,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3082",11506,11506,11506,11506,"2020-03-01",34,63.66667,5.666667,0.7666667,27,58.66667,92.33333,935.3333,1.4,5,3.548233,0,0,0,0,"Tongchuan",39,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3083",11507,11507,11507,11507,"2020-03-02",31.33333,63.33333,6.333333,0.6333333,26,69,79.33333,935.6667,1.133333,6.166667,3.625333,0,0,0,0,"Tongchuan",40,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3084",11508,11508,11508,11508,"2020-03-03",29.33333,69.66667,6.333333,0.5666667,26.66667,78,78.66667,938,1.633333,6,3.8481,0,0,0,0,"Tongchuan",41,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3085",11509,11509,11509,11509,"2020-03-04",35,62.66667,8,0.6333333,29,80.66667,74.66667,939,1.633333,4.666667,4.056233,0,0,0,0,"Tongchuan",42,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3086",11510,11510,11510,11510,"2020-03-05",47,76.33333,9.333333,0.7,32.33333,93.33333,79.33333,938,2.4,4.5,4.168267,0,0,0,0,"Tongchuan",43,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3087",11511,11511,11511,11511,"2020-03-06",60.33333,86,11.33333,0.8,35,100.3333,72.33333,935,2.966667,5.5,4.238667,0,0,0,0,"Tongchuan",44,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3088",11512,11512,11512,11512,"2020-03-07",60.33333,90,11.33333,0.8,34.66667,108.3333,71.33333,932.3333,3.533333,7,4.144267,0,0,0,0,"Tongchuan",45,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3089",11513,11513,11513,11513,"2020-03-08",59.33333,97.33333,12,0.8333333,35.66667,99.66667,64,928.3333,4.1,9,4.003133,0,0,0,0,"Tongchuan",46,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3090",11514,11514,11514,11514,"2020-03-09",45,106.3333,9.666667,0.6666667,28.33333,89.66667,56,930.3333,4.1,9.166667,4.008367,0,0,0,0,"Tongchuan",47,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3091",11515,11515,11515,11515,"2020-03-10",41.33333,113,8.666667,0.6,28,80.66667,40.66667,933.3333,4.1,8.5,4.166833,0,0,0,0,"Tongchuan",48,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3092",11516,11516,11516,11516,"2020-03-11",33.33333,108,10,0.5333333,28,82.33333,39.33333,937,3.533333,6.833333,4.374133,0,0,0,0,"Tongchuan",49,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3093",11517,11517,11517,11517,"2020-03-12",37.66667,96.33333,13.33333,0.6333333,35.33333,79.33333,38.33333,935,2.966667,7.666667,4.359233,0,0,0,0,"Tongchuan",50,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3094",11518,11518,11518,11518,"2020-03-13",37.33333,100,12.66667,0.6333333,31.33333,77.66667,40.66667,934.6667,2.4,9.166667,4.397167,0,0,0,0,"Tongchuan",51,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3095",11519,11519,11519,11519,"2020-03-14",37,108,11.33333,0.6,29.33333,78.33333,38,937,2.4,9.166667,4.299433,0,0,0,0,"Tongchuan",52,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3096",11520,11520,11520,11520,"2020-03-15",31.66667,100.6667,11.66667,0.6,30,84,37,939.6667,2.4,8.666667,4.2298,0,0,0,0,"Tongchuan",53,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3097",11521,11521,11521,11521,"2020-03-16",30.66667,84.33333,14.66667,0.6666667,36.66667,88.66667,36.33333,939,2.4,9,4.251567,0,0,0,0,"Tongchuan",54,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3098",11522,11522,11522,11522,"2020-03-17",27.33333,67,14.66667,0.6333333,36.66667,94.33333,40.66667,937.3333,2.4,10.5,4.4078,0,0,0,0,"Tongchuan",55,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3099",11523,11523,11523,11523,"2020-03-18",26.66667,75,13,0.5666667,31.33333,101,33,935.6667,1.9,11.83333,4.5733,0,0,0,0,"Tongchuan",56,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3100",11524,11524,11524,11524,"2020-03-19",29.33333,102,11.66667,0.5,29.66667,96,27.33333,934.3333,1.9,12.5,4.572033,0,0,0,0,"Tongchuan",57,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3101",11525,11525,11525,11525,"2020-03-20",34,118.3333,13,0.5333333,34,94.66667,22.33333,931.6667,1.9,13,4.626867,0,0,0,0,"Tongchuan",58,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3102",11526,11526,11526,11526,"2020-03-21",39.33333,122.6667,15,0.6,41,88.33333,30,929,2.4,14.16667,4.5053,0,0,0,0,"Tongchuan",59,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3103",11527,11527,11527,11527,"2020-03-22",42.33333,111,16,0.6333333,43,102.6667,40.66667,928.6667,2.4,14.33333,4.3967,0,0,0,0,"Tongchuan",60,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3104",11528,11528,11528,11528,"2020-03-23",42,102.6667,15.66667,0.6666667,40.33333,119.3333,49.66667,930.3333,1.9,14.5,4.386167,0,0,0,0,"Tongchuan",61,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3105",11529,11529,11529,11529,"2020-03-24",41,94,14,0.6666667,38,140.3333,56.33333,932.3333,1.9,14.66667,4.5377,0,0,0,0,"Tongchuan",62,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3106",11530,11530,11530,11530,"2020-03-25",40,84.33333,13,0.7,38.33333,146.6667,62.66667,930.3333,1.4,15.83333,4.710733,0,0,0,0,"Tongchuan",63,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3107",11531,11531,11531,11531,"2020-03-26",36.33333,118.3333,9.666667,0.6,33,125.6667,63,926.6667,1.9,15.16667,4.647233,0,0,0,0,"Tongchuan",64,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3108",11532,11532,11532,11532,"2020-03-27",31.66667,104.6667,7.666667,0.5333333,31.33333,92,70.66667,930.3333,1.4,11.5,4.6252,0,0,0,0,"Tongchuan",65,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3109",11533,11533,11533,11533,"2020-03-28",30.66667,95.66667,6,0.4666667,29,62.66667,79.66667,935.3333,1.133333,8.166667,4.428633,0,0,0,0,"Tongchuan",66,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3110",11534,11534,11534,11534,"2020-03-29",31.66667,46,6,0.5,32.33333,55.33333,87.33333,939.6667,1.133333,6.333333,4.282567,0,0,0,0,"Tongchuan",67,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3111",11535,11535,11535,11535,"2020-03-30",42.33333,59.33333,6.333333,0.5666667,34.33333,63,85.33333,936.6667,1.133333,8,4.319867,0,0,0,0,"Tongchuan",68,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3112",11536,11536,11536,11536,"2020-03-31",43,69.33333,8.333333,0.6333333,39.33333,74.66667,79,934.3333,1.4,9.5,4.534233,0,0,0,0,"Tongchuan",69,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3113",11537,11537,11537,11537,"2020-04-01",42.66667,83,9.666667,0.6666667,39.66667,77,69.33333,933.3333,2.833333,11.83333,4.731733,0,0,0,0,"Tongchuan",70,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3114",11538,11538,11538,11538,"2020-04-02",34.33333,71.66667,10,0.6666667,38.66667,68.66667,72.33333,935.3333,3.333333,11,4.685133,0,0,0,0,"Tongchuan",71,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
"3115",11539,11539,11539,11539,"2020-04-03",34.33333,65.66667,9.333333,0.7,36,66.66667,76.66667,937.6667,3.833333,10.16667,4.742867,0,0,0,0,"Tongchuan",72,796.5,5.13343,0.3901407,1.889102,2.854187,18.87365,8.193356,3.312181,5.209655,3882,205.1777,6.444984,7.6,36.8,55.6
