"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"3597",3597,"2020-01-30",56.6666666666667,56.3333333333333,7.33333333333333,0.966666666666667,13.3333333333333,88,66.3333333333333,995,3.83333333333333,5.16666666666667,1.76833333333333,0.207834893,86,4.46590811865458,0.188829412191204,"Yichang"
"3675",3675,"2020-01-30",36.6666666666667,44.6666666666667,7,0.9,7.66666666666667,84.6666666666667,76.6666666666667,1009.33333333333,1.9,5,2.5785,0.01433024,8,2.19722457733622,0.0142285326199908,"Yichun"
"3753",3753,"2020-01-30",60.6666666666667,65.3333333333333,10.6666666666667,0.833333333333333,19,82.6666666666667,71,953.333333333333,0.633333333333333,3.33333333333333,2.3014,0.002658867,1,0.693147180559945,0.00265533846635545,"Baoji"
"3831",3831,"2020-01-30",67.6666666666667,58.3333333333333,6.66666666666667,0.9,16.6666666666667,100.666666666667,85.3333333333333,1020.66666666667,2.96666666666667,2.83333333333333,3.40346666666666,0.011273957,3,1.38629436111989,0.011210879592026,"Xuancheng"
"3909",3909,"2020-01-30",100.666666666667,106,6.66666666666667,1.03333333333333,14.6666666666667,96.6666666666667,87,1021.33333333333,1.9,2.16666666666667,3.52323333333333,0.012279625,7,2.07944154167984,0.0122048419874301,"Suzhou"
"3987",3987,"2020-01-30",99,98.6666666666667,7.66666666666667,1.16666666666667,14,98,81,1020.66666666667,0.9,3.16666666666667,3.46456666666667,0.005064488,3,1.38629436111989,0.00505170661659369,"Suqian"
"4065",4065,"2020-01-30",52.6666666666667,59.6666666666667,7,0.9,18.6666666666667,81.6666666666667,76.3333333333333,1020,1.9,5.16666666666667,2.74473333333333,0.038119662,22,3.13549421592915,0.0374110594095292,"Yueyang"
"4221",4221,"2020-01-30",52.6666666666667,49.6666666666667,3.33333333333333,0.8,5,83,69.6666666666667,1007.33333333333,3.53333333333333,6,3.16076666666667,0.031185031,18,2.94443897916644,0.0307086564397307,"Changde"
"4299",4299,"2020-01-30",80,97.3333333333333,11,1.13333333333333,20,104.333333333333,76,1008,2.46666666666667,3.66666666666667,2.42336666666667,0.005969318,3,1.38629436111989,0.00595157220647911,"Pingdingshan"
"4377",4377,"2020-01-30",35.6666666666667,48,3.33333333333333,0.8,14.3333333333333,52.3333333333333,90,977.333333333333,1.4,8,4.44563333333333,0.00922793,3,1.38629436111989,0.00918561278825389,"Guangan"
"4533",4533,"2020-01-30",123.333333333333,152.666666666667,9,1.36666666666667,35,90.6666666666667,70.6666666666667,1024,0.366666666666667,1.33333333333333,1.54063333333333,0.014226196,7,2.07944154167984,0.014125953270218,"Langfang"
"4611",4611,"2020-01-30",103,98,10.3333333333333,1.03333333333333,19,95.3333333333333,75.6666666666667,1016,0.633333333333334,3.33333333333333,2.4473,0.00655752,3,1.38629436111989,0.00653611299931951,"Kaifeng"
"4689",4689,"2020-01-30",32.6666666666667,38.3333333333333,13.6666666666667,0.833333333333333,12.3333333333333,96.6666666666667,48.3333333333333,931.666666666667,2.4,-3.66666666666667,3.29133333333333,0.011303778,5,1.79175946922805,0.0112403677046322,"Zhangjiakou"
"4767",4767,"2020-01-30",104.666666666667,119.333333333333,9.33333333333333,1.16666666666667,15.6666666666667,101.666666666667,69.6666666666667,1019.33333333333,1.9,2.16666666666667,2.3502,0.013596809,12,2.56494935746154,0.0135052018351485,"Xuzhou"
"4845",4845,"2020-01-30",103,132,19,1.33333333333333,23,93.6666666666667,84.3333333333333,1021.66666666667,0.633333333333333,0.5,2.45743333333333,0.015656258,9,2.30258509299405,0.015534963170052,"Dezhou"
"4923",4923,"2020-01-30",52.3333333333333,59.3333333333333,5.66666666666667,0.866666666666666,20,65.3333333333333,82.6666666666667,962.333333333333,1.4,7,2.77566666666667,0.0056164,2,1.09861228866811,0.00560068683235569,"Deyang"
"5001",5001,"2020-01-30",55.6666666666667,64.6666666666667,20,0.966666666666667,22.3333333333333,92.3333333333333,66.6666666666667,921,0.9,-2.16666666666667,2.80016666666667,0,0,0,0,"Xinzhou"
"5235",5235,"2020-01-30",84,85,7.33333333333333,0.766666666666667,11.6666666666667,86,78,1022.33333333333,1.4,3,2.91763333333333,0.008793141,4,1.6094379124341,0.00875470647813074,"Yangzhou"
"5313",5313,"2020-01-30",47.3333333333333,58.6666666666667,13.6666666666667,1.13333333333333,27.6666666666667,66,71,974,0.633333333333333,-3.66666666666667,2.68793333333333,0.002791191,1,0.693147180559945,0.00278730285974848,"Chengde"
"5469",5469,"2020-01-30",91.6666666666667,108.333333333333,15.6666666666667,1.36666666666667,21,95,78.3333333333333,1016,0.9,3.16666666666667,1.59973333333333,0.012039282,7,2.07944154167984,0.0119673863174779,"Xinxiang"
"5547",5547,"2020-01-30",32.3333333333333,46.6666666666667,6.33333333333333,0.8,11,81,78,1002.33333333333,1.4,4.83333333333333,2.37446666666667,0.067035361,8,2.19722457733622,0.0648841123515479,"Xinyu"
"5703",5703,"2020-01-30",40,52,9.33333333333333,0.566666666666667,8,90.3333333333333,58,1014.66666666667,6.7,2.83333333333333,1.97326666666667,0.01356392,4,1.6094379124341,0.0134727534954264,"Rizhao"
"5859",5859,"2020-01-30",72,92,35.6666666666667,1.1,25,93.6666666666667,76.3333333333333,922.333333333333,2.4,-1,1.93053333333333,0.020652111,7,2.07944154167984,0.0204417475251324,"Jinzhong"
"5937",5937,"2020-01-30",74.6666666666667,101.666666666667,25.6666666666667,1.36666666666667,20.6666666666667,106,62,934.666666666667,0.866666666666666,0.166666666666667,2.3996,0,0,0,0,"Jincheng"
"6015",6015,"2020-01-30",71.3333333333333,101.333333333333,40.6666666666667,1.06666666666667,31,89,68.6666666666667,894,0.9,-5.66666666666667,3.04296666666667,0.005603811,1,0.693147180559945,0.00558816806396691,"Shuozhou"
"6093",6093,"2020-01-30",41,60.6666666666667,26.3333333333333,0.999999999999999,12.6666666666667,80,53.6666666666667,1005,1.9,-3.16666666666667,3.4966,0,0,0,0,"Zhaoyang"
"6249",6249,"2020-01-30",112,133,20.6666666666667,1.23333333333333,21.3333333333333,96,70.6666666666667,1014.66666666667,1.4,2.33333333333333,2.65666666666667,0.017798118,7,2.07944154167984,0.0176415860846212,"Zaozhuang"
"6327",6327,"2020-01-30",54,58,7.33333333333333,0.7,20.6666666666667,92.6666666666667,79,1017,1.13333333333333,5.33333333333333,2.81366666666667,0.032270076,13,2.63905732961526,0.0317603343718812,"Zhuzhou"
"6405",6405,"2020-01-30",22.6666666666667,25,4,0.7,8.33333333333333,93.6666666666667,52,1016,2.96666666666667,10.6666666666667,2.16316666666667,0,0,0,0,"Jiangmen"
"6483",6483,"2020-01-30",63.3333333333333,73.3333333333333,8,0.833333333333333,14,72.3333333333333,88.3333333333333,1023.66666666667,2.46666666666667,3,3.5481,0.006734007,1,0.693147180559945,0.00671143485220079,"Chizhou"
"6639",6639,"2020-01-30",101,129.666666666667,17.3333333333333,1.43333333333333,26.3333333333333,86.6666666666667,78.6666666666667,1024.33333333333,0.9,0.833333333333333,2.3347,0.01325504,10,2.39789527279837,0.0131679606071744,"Cangzhou"
"6717",6717,"2020-01-30",90,103.666666666667,17,1.23333333333333,25.6666666666667,100.333333333333,65,1009,1.63333333333333,1.83333333333333,2.3402,0.003549246,2,1.09861228866811,0.00354296229031404,"Taian"
"6795",6795,"2020-01-30",80,91.6666666666667,7.33333333333333,1.06666666666667,14,84.3333333333333,83.6666666666667,1023,1.9,3.16666666666667,3.22353333333333,0.015098898,7,2.07944154167984,0.0149860442003297,"Taizhou"
"6873",6873,"2020-01-30",48.6666666666667,55.3333333333333,4.66666666666667,0.8,18.6666666666667,46.3333333333333,87.3333333333333,988,3.53333333333333,8.16666666666667,3.9299,0.004619578,2,1.09861228866811,0.00460894049748537,"Luzhou"
"6951",6951,"2020-01-30",70,82,6.66666666666667,0.933333333333334,23,96,70.3333333333333,985,2.96666666666667,3.33333333333333,2.14553333333333,0,0,0,0,"Luoyang"
"7107",7107,"2020-01-30",120.333333333333,127.666666666667,19.3333333333333,1.33333333333333,21.6666666666667,103.666666666667,63.3333333333333,1019.66666666667,0.9,2.33333333333333,2.48746666666667,0.003590235,3,1.38629436111989,0.00358380549069335,"Jining"
"7263",7263,"2020-01-30",75,86,26,1.2,24,81.6666666666667,76.6666666666667,1020.33333333333,0.633333333333334,0.833333333333333,2.09923333333333,0.012774111,6,1.94591014905531,0.0126932102722192,"Zibo"
"7341",7341,"2020-01-30",107,121.333333333333,8.33333333333333,1.13333333333333,15.6666666666667,99.6666666666667,91,1020,0.633333333333333,1.83333333333333,2.73766666666667,0.004405286,1,0.693147180559945,0.00439561113093273,"Huaibei"
"7419",7419,"2020-01-30",97,113,8.66666666666667,0.933333333333333,15,90,81.6666666666667,1016,2.46666666666667,2.66666666666667,3.63536666666667,0.011461318,4,1.6094379124341,0.0113961346798782,"Huainan"
"7497",7497,"2020-01-30",83.3333333333333,91,6.33333333333333,1,14.6666666666667,77.6666666666667,80.3333333333333,1021.66666666667,1.9,2.83333333333333,3.44186666666667,0.010136642,5,1.79175946922805,0.0100856108113328,"Huaian"
"7731",7731,"2020-01-30",68,80.6666666666667,11,1.13333333333333,23.6666666666667,95.6666666666667,64.3333333333333,949.333333333333,1.4,2,2.22866666666667,0.005683863,3,1.38629436111989,0.00566777079914701,"Weinan"
"7809",7809,"2020-01-30",52,67.3333333333333,5.33333333333333,0.9,14.3333333333333,83.6666666666667,81.6666666666667,1023.33333333333,3.03333333333333,3.66666666666667,1.79983333333333,0.006571425,2,1.09861228866811,0.00654992731562014,"Huzhou"
"7887",7887,"2020-01-30",54,59.3333333333333,6.66666666666667,0.799999999999999,21.6666666666667,92.6666666666667,79.3333333333333,1018.66666666667,1.63333333333333,5,3.0514,0.017349063,5,1.79175946922805,0.0172002862990528,"Xiangtan"
"7965",7965,"2020-01-30",87,91.3333333333333,7.33333333333333,1.06666666666667,18.3333333333333,87,79,1021,4.1,2.5,3.4433,0.004822763,2,1.09861228866811,0.00481117073474741,"Chuzhou"
"8043",8043,"2020-01-30",68,75,16.6666666666667,1.16666666666667,27.3333333333333,72.6666666666667,80.6666666666667,1022.33333333333,1.13333333333333,1,2.30453333333333,0.015294418,6,1.94591014905531,0.0151786374275274,"Binzhou"
"8121",8121,"2020-01-30",108,104.666666666667,7.33333333333333,1,15.6666666666667,89.6666666666667,92.3333333333333,1018,0.366666666666667,2.83333333333333,1.86253333333333,0.018739225,5,1.79175946922805,0.0185658088298853,"Tahe"
"8199",8199,"2020-01-30",49.3333333333333,63.6666666666667,9.66666666666667,0.766666666666667,13.3333333333333,73.3333333333333,78.6666666666667,1021.66666666667,1.9,1.5,1.9568,0.004277388,4,1.6094379124341,0.00426826597897993,"Weifang"
"8277",8277,"2020-01-30",118,120.333333333333,11,1.33333333333333,21.6666666666667,98,81.6666666666667,1018.66666666667,0.633333333333333,1.66666666666667,1.9327,0,0,0,0,"Puyang"
"8355",8355,"2020-01-30",100.666666666667,123,16.6666666666667,1.6,19.3333333333333,100.666666666667,83,1011.33333333333,0.633333333333333,3.83333333333333,1.95546666666667,0,0,0,0,"Jiaozuo"
"8511",8511,"2020-01-30",53,57.3333333333333,2.33333333333333,1.4,15,85,71.2315900562855,991.765358557431,2.23376068376095,7.16666666666667,3.88623333333333,0.022620853,10,2.39789527279837,0.0223687955935333,"Yiyang"
"8589",8589,"2020-01-30",69,78,4,0.8,13.6666666666667,79,75,1022.33333333333,2.4,3.16666666666667,3.91046666666667,0.006935871,5,1.79175946922805,0.00691192849108543,"Yancheng"
"8667",8667,"2020-01-30",36,43.3333333333333,5.66666666666667,0.866666666666667,15.3333333333333,56.3333333333333,91.3333333333333,975,0.633333333333334,7.16666666666667,2.76896666666667,0.003338898,1,0.693147180559945,0.00333333625669665,"Meishan"
"8901",8901,"2020-01-30",33.6666666666667,46,15.3333333333333,0.933333333333333,18.6666666666667,68.3333333333333,68,1024.66666666667,1.4,-2.16666666666667,2.86786666666667,0,0,0,0,"Qinhuangdao"
"9057",9057,"2020-01-30",54.6666666666667,62.3333333333333,4,1,22.3333333333333,78,83.6666666666667,962.333333333333,4.1,6.16666666666667,3.16316666666667,0.004100882,2,1.09861228866811,0.00409249630143357,"Mianyang"
"9135",9135,"2020-01-30",104.333333333333,117.333333333333,13,1.33333333333333,26.3333333333333,96.6666666666667,83.6666666666667,1020.66666666667,0.366666666666666,1.5,2.42363333333333,0.006559205,4,1.6094379124341,0.00653778702048187,"Liaocheng"
"9213",9213,"2020-01-30",21.6666666666667,26,5,0.666666666666667,11.6666666666667,75.3333333333333,74.6666666666667,1014.33333333333,1.9,10.3333333333333,2.34893333333333,0.002388288,1,0.693147180559945,0.00238544057296382,"Zhaoqing"
"9291",9291,"2020-01-30",53.6666666666667,61,5.66666666666667,0.799999999999999,17,43.6666666666667,87.6666666666667,982.666666666667,1.4,8.83333333333333,3.5167,0.017111567,5,1.79175946922805,0.0169668131144881,"Zigong"
"9369",9369,"2020-01-30",49.6666666666667,63,7.66666666666667,1,9,91.3333333333333,72.3333333333333,1018.33333333333,1.4,6.16666666666667,2.34263333333333,0.017006803,2,1.09861228866811,0.0168638063262522,"Zhoushan"
"9447",9447,"2020-01-30",76.6666666666667,70,8.33333333333333,0.8,23.3333333333333,83.3333333333333,79,1023.66666666667,1.9,3.33333333333333,2.66773333333333,0.021175224,8,2.19722457733622,0.0209541444379158,"Wuhu"
"9603",9603,"2020-01-30",55.3333333333333,67,6.33333333333333,0.9,15.6666666666667,89.6666666666667,90,1022.33333333333,0.0999999999999995,5,2.14633333333333,0.18671119,104,4.65396035015752,0.171185775154906,"Jingzhou"
"9681",9681,"2020-01-30",67.3333333333333,62.6666666666667,10.3333333333333,0.833333333333333,18,98.6666666666667,69.6666666666667,1002.66666666667,2.96666666666667,4.83333333333333,1.84603333333333,0.348576359,101,4.62497281328427,0.299049487133548,"Jingmen"
"9759",9759,"2020-01-30",99.3333333333333,125.666666666667,16.3333333333333,1,16.6666666666667,92.3333333333333,89.3333333333333,1018.33333333333,1.4,2.33333333333333,2.21523333333333,0.003416195,3,1.38629436111989,0.00341037306134499,"Heze"
"9837",9837,"2020-01-30",48.6666666666667,58,8.33333333333333,1.3,14.6666666666667,79,80.3333333333333,1011.33333333333,1.4,5.5,2.92973333333333,0.015453562,3,1.38629436111989,0.015335371795251,"Pingxiang"
"9915",9915,"2020-01-30",37,62,29,0.7,14.3333333333333,71.6666666666667,61.6666666666667,1025.33333333333,6.66666666666667,-3,3.2931,0.007880531,2,1.09861228866811,0.00784964179169464,"Huludao"
"9993",9993,"2020-01-30",92.6666666666667,109.666666666667,9.66666666666667,0.9,15.3333333333333,93,88.3333333333333,1021.33333333333,1.9,2.16666666666667,3.5979,0.014654162,5,1.79175946922805,0.0145478273394895,"Bangbu"
"10071",10071,"2020-01-30",100.333333333333,119.333333333333,14.3333333333333,1.16666666666667,21,110.333333333333,69.3333333333333,1022.33333333333,0.633333333333334,2,2.37993333333333,0.004458314,2,1.09861228866811,0.00444840515837441,"Hengshui"
"10149",10149,"2020-01-30",28.6666666666667,29.3333333333333,4,0.766666666666667,7.66666666666667,77.6666666666667,85,1014.33333333333,4.96666666666666,5,2.6576,0.022542832,5,1.79175946922805,0.0222924975440324,"Quzhou"
"10227",10227,"2020-01-30",61,64.6666666666667,12,0.933333333333333,19.6666666666667,87,64.3333333333333,1005.66666666667,3.83333333333333,4.16666666666667,1.85033333333333,0.223591549,127,4.85203026391962,0.201790426601914,"Xiangyang"
"10461",10461,"2020-01-30",101.333333333333,98.3333333333333,10.6666666666667,1.4,16.3333333333333,98.3333333333333,90.6666666666667,1017,1.9,2.5,2.31236666666667,0.004482194,2,1.09861228866811,0.00447217888378429,"Xuchang"
"10617",10617,"2020-01-30",49,63.6666666666667,6,0.833333333333333,17.6666666666667,61,95.3333333333333,974.666666666667,3.53333333333333,7.33333333333333,3.99803333333333,0,0,0,0,"Ziyang"
"10695",10695,"2020-01-30",54,69.6666666666667,10,1.26666666666667,28.3333333333333,56.3333333333333,93.3333333333333,983.666666666667,0.9,6.83333333333333,4.91166666666667,0.005225571,3,1.38629436111989,0.00521196508240428,"Dazhou"
"10773",10773,"2020-01-30",89.3333333333333,102,15,1.26666666666667,22,102,70.6666666666667,980.666666666667,1.4,2.16666666666667,2.3069,0.009306481,5,1.79175946922805,0.00926344252413719,"Yuncheng"
"10851",10851,"2020-01-30",56,59.6666666666667,17,1.06666666666667,15.3333333333333,85.3333333333333,62.3333333333333,1022.66666666667,2.4,2.83333333333333,2.9971,0.00665041,3,1.38629436111989,0.00662839358164945,"Lianyungang"
"10929",10929,"2020-01-30",39.6666666666667,49,8.33333333333333,0.966666666666666,13,54.6666666666667,89.3333333333333,982,0.9,7.5,4.1738,0.006271558,2,1.09861228866811,0.00625197362052212,"Suining"
"11007",11007,"2020-01-30",118.333333333333,143.666666666667,19.3333333333333,1.73333333333333,24,94.3333333333333,63.3333333333333,1002,1.9,2,2.05143333333333,0.005408913,4,1.6094379124341,0.00539433736534984,"Xingtai"
"11085",11085,"2020-01-30",119,153,16,1.96666666666667,28,103.666666666667,73.6666666666667,1016.66666666667,0.633333333333333,2.5,2.4623,0.004188614,4,1.6094379124341,0.0041798661753792,"Handan"
"11241",11241,"2020-01-30",59.3333333333333,76.6666666666667,9.66666666666667,1.1,19.3333333333333,87.6666666666667,84.6666666666667,1020,3.53333333333333,4,1.3422,0.971973199,103,4.64439089914137,0.679034665317297,"Ezhou"
"11553",11553,"2020-01-30",71.3333333333333,87,18,1,19.6666666666667,80.6666666666667,90.3333333333333,1015.66666666667,3.53333333333333,2.83333333333333,3.70986666666667,0.042656916,7,2.07944154167984,0.0417721823088239,"Tongling"
"11709",11709,"2020-01-30",45.3333333333333,65.3333333333333,31.6666666666667,0.833333333333333,15.6666666666667,82.3333333333333,45.6666666666667,1017.66666666667,6.66666666666667,-3,3.1164,0,0,0,0,"Jinzhou"
"11787",11787,"2020-01-30",78.6666666666667,86.3333333333333,8.66666666666667,0.733333333333333,18,83.6666666666667,77,1021.66666666667,1.4,3.33333333333333,2.1377,0,0,0,0,"Zhenjiang"
"11865",11865,"2020-01-30",114,118.333333333333,30.6666666666667,1.2,35,92.3333333333333,83,996.333333333333,2.46666666666667,-9.5,2.65343333333333,0.003225806,3,1.38629436111989,0.00322061424988154,"Changchun"
"12021",12021,"2020-01-30",75.3333333333333,89.3333333333333,26.3333333333333,1.1,26,110.333333333333,67.3333333333333,900.666666666667,1.9,-1.83333333333333,2.40013333333333,0.005750431,2,1.09861228866811,0.00573396038358725,"Changzhi"
"12099",12099,"2020-01-30",117.666666666667,127.666666666667,7,1.06666666666667,21.3333333333333,95.3333333333333,92.3333333333333,1021.66666666667,1.4,2.5,3.8501,0.021794407,18,2.94443897916644,0.0215603042256712,"Fuyang"
"12177",12177,"2020-01-30",87,106.666666666667,26.3333333333333,1.33333333333333,37.3333333333333,84,80.3333333333333,932,1.4,-1,2.4157,0,0,0,0,"Yangquan"
"12255",12255,"2020-01-30",56,67,4.66666666666667,1,12.3333333333333,93.3333333333333,85.3333333333333,1012.66666666667,0.633333333333333,3.33333333333333,1.7193,0.40972535,91,4.52178857704904,0.343394898182537,"Suizhou"
"12333",12333,"2020-01-30",26.3333333333333,29,7,0.766666666666667,10.6666666666667,56.3333333333333,93.6666666666667,943.666666666667,2.4,6.16666666666667,3.03113333333333,0.006489293,1,0.693147180559945,0.00646832818717743,"Yaan"
"12489",12489,"2020-01-30",81.6666666666667,86.6666666666667,17,1.1,25.6666666666667,75,82.3333333333333,1014.66666666667,1.9,2.66666666666667,2.78446666666667,0.029648453,7,2.07944154167984,0.0292174362158018,"Maanshan"
"12567",12567,"2020-01-30",81,99,5.66666666666667,1,16.3333333333333,97.3333333333333,72.6666666666667,1012.66666666667,1.63333333333333,3.5,2.77483333333333,0.022708563,16,2.83321334405622,0.0224545617291665,"Zhumadian"
"12645",12645,"2020-01-30",118.666666666667,120,12.6666666666667,1.53333333333333,23.3333333333333,95.6666666666667,80.3333333333333,1015,0.633333333333333,1.66666666666667,1.70406666666667,0.024517316,4,1.6094379124341,0.0242215904573494,"Hebi"
"12723",12723,"2020-01-30",62,83,7.66666666666667,0.9,16.3333333333333,88.6666666666667,84.3333333333333,1023,1.13333333333333,3.66666666666667,2.23586666666667,0.540002842,342,5.83773044716594,0.43178426187838,"Huanggang"
"12801",12801,"2020-01-30",33.3333333333333,40.6666666666667,5,0.533333333333333,8.66666666666667,95.3333333333333,84.3333333333333,1007,0.9,3.5,2.63153333333333,0.042223786,6,1.94591014905531,0.0413566861072276,"Huangshan"
"12879",12879,"2020-01-30",54.6666666666667,67.3333333333333,14.6666666666667,1.2,17.6666666666667,86.6666666666667,86.6666666666667,1020.66666666667,4.1,4,1.89703333333333,0.311526479,77,4.35670882668959,0.271191709979919,"Huangshi"
"10",10,"2020-01-31",68,71.6666666666667,10.3333333333333,1.03333333333333,23.3333333333333,99,53,956.333333333333,3.53333333333333,2.83333333333333,2.36396666666666,0.013178124,3,1.38629436111989,0.0130920479134785,"Sanmenxia"
"322",322,"2020-01-31",96.3333333333333,110.333333333333,36,1.66666666666667,33,102.333333333333,63,971,0.9,2,2.56236666666667,0,0,0,0,"Linfen"
"400",400,"2020-01-31",72,86.6666666666667,20,1.16666666666667,21.3333333333333,98,62.6666666666667,1009.33333333333,2.4,2.16666666666667,2.0344,0.014061928,15,2.77258872223978,0.0139639762824168,"Linyi"
"478",478,"2020-01-31",30.6666666666667,36.3333333333333,5,0.6,6.33333333333333,86.3333333333333,80,1017.33333333333,0.366666666666667,6.33333333333333,1.85316666666667,0.009066184,2,1.09861228866811,0.00902533287738819,"Lishui"
"634",634,"2020-01-31",32.3333333333333,44.3333333333333,5.33333333333333,0.833333333333333,15.3333333333333,48.6666666666667,92,974.666666666667,1.13333333333333,8.16666666666667,2.95713333333333,0,0,0,0,"Leshan"
"712",712,"2020-01-31",67.3333333333333,77.3333333333333,9.66666666666667,0.633333333333334,19.3333333333333,96.6666666666667,79.6666666666667,1018.33333333333,0.633333333333333,5.16666666666667,2.5836,0.067069081,33,3.52636052461616,0.0649157134291139,"Jiujiang"
"790",790,"2020-01-31",100.666666666667,120.666666666667,6.33333333333333,0.833333333333333,16.3333333333333,114,89.6666666666667,1021,0.366666666666666,3.33333333333333,4.2068,0.022800684,12,2.56494935746154,0.0225446331871151,"Bozhou"
"946",946,"2020-01-31",122,149.333333333333,16.6666666666667,1.56666666666667,37,97.3333333333333,76.3333333333333,1023.33333333333,0.633333333333333,0.166666666666667,1.78776666666667,0.008913152,8,2.19722457733622,0.00887366432700896,"Baoding"
"1024",1024,"2020-01-31",65.6666666666667,80.3333333333333,6.66666666666667,1.03333333333333,17.6666666666667,113.333333333333,76.3333333333333,1011.66666666667,0.9,5.66666666666667,2.91006666666667,0.030941072,20,3.04452243772342,0.0304720472422786,"Xinyang"
"1102",1102,"2020-01-31",78.3333333333333,89,4.66666666666667,0.9,14,104.333333333333,80.6666666666667,1016.66666666667,0.9,3.66666666666667,3.7816,0.01026062,5,1.79175946922805,0.0102083371706358,"Liuan"
"1258",1258,"2020-01-31",47.3333333333333,52,6,0.933333333333333,17.6666666666667,56.3333333333333,87.3333333333333,982.666666666667,1.9,8.83333333333333,3.35363333333333,0.008108108,3,1.38629436111989,0.00807541389830686,"Neijiang"
"1570",1570,"2020-01-31",47.3333333333333,56,9.33333333333333,0.833333333333333,18,56.3333333333333,87.3333333333333,983,0.9,7.66666666666667,4.35586666666667,0.010878011,7,2.07944154167984,0.010819271037055,"Nanchong"
"1804",1804,"2020-01-31",60,64,6.66666666666667,0.833333333333333,12.3333333333333,94.3333333333333,74.3333333333333,1023.33333333333,2.46666666666667,2.83333333333333,2.90956666666667,0.005465975,4,1.6094379124341,0.00545109077189526,"Nantong"
"1882",1882,"2020-01-31",86.3333333333333,95.6666666666667,9.33333333333333,1,17.6666666666667,99.3333333333333,68.6666666666667,1003.33333333333,1.4,4.33333333333333,2.48033333333333,0.034889749,35,3.58351893845611,0.034294898338072,"Nanyang"
"2038",2038,"2020-01-31",46.3333333333333,54.6666666666667,4,0.6,6.33333333333333,94.3333333333333,65.6666666666667,1023,1.13333333333333,7.33333333333333,1.63036666666667,0.095934959,59,4.0943445622221,0.0916078427867981,"Taizhou"
"2194",2194,"2020-01-31",65,91.6666666666667,22,0.9,18.6666666666667,85.3333333333333,69,914,1.4,-1.16666666666667,2.56016666666667,0.005140198,2,1.09861228866811,0.00512703227926202,"Lvliang"
"2272",2272,"2020-01-31",105,109,7.66666666666667,1,16.3333333333333,102.333333333333,79,1020.33333333333,0.366666666666666,4.83333333333333,2.8181,0.024243264,21,3.09104245335832,0.0239540609038137,"Zhoukou"
"2428",2428,"2020-01-31",44.3333333333333,49.6666666666667,7,1.1,8,90.3333333333333,90.6666666666667,1014.33333333333,2.4,5.33333333333333,1.97136666666667,0.294302308,75,4.33073334028633,0.257971791667942,"Xianning"
"2506",2506,"2020-01-31",115,118.333333333333,9.66666666666667,1.1,25.3333333333333,101.333333333333,71.2315900562855,991.765358557431,2.23376068376095,4,1.99316666666667,0.004591158,2,1.09861228866811,0.00458065078203371,"Xianyang"
"2584",2584,"2020-01-31",95.3333333333333,105.666666666667,35.6666666666667,1.13333333333333,38.6666666666667,73.6666666666667,70,1011,3.03333333333333,-15.6666666666667,2.35813333333333,0.007432872,8,2.19722457733622,0.00740538433109692,"Haerbin"
"2662",2662,"2020-01-31",52,78,20,1.53333333333333,33,76,67.6666666666667,1022.66666666667,1.63333333333333,-0.666666666666667,2.80296666666667,0.007533903,6,1.94591014905531,0.00750566489287886,"Tangshan"
"2740",2740,"2020-01-31",98.6666666666667,108.333333333333,5.66666666666667,1.43333333333333,18,102.666666666667,87,1019.33333333333,0.366666666666666,2.5,2.9883,0.027271735,20,3.04452243772342,0.0269064869902543,"Shangqiu"
"2896",2896,"2020-01-31",46.6666666666667,74,34.6666666666667,1.7,28.3333333333333,73.6666666666667,68.3333333333333,900.333333333333,2.46666666666667,-6.16666666666667,2.90266666666667,0.010979961,4,1.6094379124341,0.0109201188725592,"Datong"
"3208",3208,"2020-01-31",62,68.6666666666667,9,1.06666666666667,12,104.666666666667,98,1023.33333333333,1.13333333333333,5.66666666666667,1.7273,0.747815485,368,5.91079664404053,0.558366713881409,"Xiaogan"
"3364",3364,"2020-01-31",73.6666666666667,72.3333333333333,7,0.666666666666667,19,112.333333333333,93,1023,2.96666666666667,4.33333333333333,3.50903333333333,0.021172983,10,2.39789527279837,0.0209519499051791,"Anqing"
"3442",3442,"2020-01-31",172.666666666667,178.666666666667,18.6666666666667,2,27,106.666666666667,74.6666666666667,1001,1.9,2.33333333333333,1.5108,0.017333693,9,2.30258509299405,0.0171851782927016,"Anyang"
"3520",3520,"2020-01-31",45.3333333333333,52,4.66666666666667,0.933333333333333,14.6666666666667,47.3333333333333,93.3333333333333,964.666666666667,2.46666666666667,7.83333333333333,3.77353333333333,0.01312049,6,1.94591014905531,0.0130351619247921,"Yibin"
"3598",3598,"2020-01-31",60.6666666666667,60.6666666666667,7.66666666666667,0.966666666666667,14.3333333333333,100,62.6666666666667,999.666666666667,3.83333333333333,7,1.6901,0.280335437,116,4.76217393479776,0.247122103756011,"Yichang"
"3676",3676,"2020-01-31",35.6666666666667,45,8,0.833333333333333,7.66666666666667,94.6666666666667,69.6666666666667,1009.66666666667,2.4,6,2.5324,0.028660481,16,2.83321334405622,0.0282574519689726,"Yichun"
"3754",3754,"2020-01-31",71.3333333333333,77,12.6666666666667,0.833333333333333,20.6666666666667,91,66.6666666666667,952.666666666667,0.633333333333333,4.83333333333333,2.2005,0.002658867,1,0.693147180559945,0.00265533846635545,"Baoji"
