"","X.1","X","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1.","City"
"7184",7184,"2020-01-29",15.6666666666667,21,3.33333333333333,0.9,5.33333333333333,76,85,1010,2.96666666666667,13.3333333333333,1.56366666666667,0.025774303,6,1.94591014905531,0.0254477449671144,"Haikou"
"10538",10538,"2020-01-29",28.3333333333333,35,14.6666666666667,0.633333333333334,7.66666666666667,67.3333333333333,87.3333333333333,881,2.96666666666667,1.33333333333333,1.99853333333333,0,0,0,0,"Guiyang"
"5780",5780,"2020-01-29",28,32.3333333333333,8,0.633333333333334,12,72.3333333333333,75.3333333333333,809,4.4,6.33333333333333,1.78603333333333,0.015827339,11,2.484906649788,0.0157033927853906,"Kunming"
"5390",5390,"2020-01-29",13.3333333333333,24,6.33333333333333,0.733333333333333,17,82.6666666666667,18.3333333333333,645.666666666667,5.66666666666667,-0.833333333333333,2.4062,0,0,0,0,"Lasa"
"1178",1178,"2020-01-29",68,93,24.6666666666667,1.76666666666667,53,85.6666666666667,64.3333333333333,849.666666666667,3.53333333333333,-3.16666666666667,1.56213333333333,0.02637896,10,2.39789527279837,0.0260370352783205,"Lanzhou"
"10304",10304,"2020-01-29",51,61,24.3333333333333,1.9,29.6666666666667,95.6666666666667,56.3333333333333,756.666666666667,4.4,-5.33333333333333,2.12396666666667,0.020945918,5,1.79175946922805,0.0207295681419775,"Xining"
"11630",11630,"2020-01-29",67,79,12.6666666666667,1.13333333333333,27,89,67,895,0.9,-2,2.3047,0.021804687,5,1.79175946922805,0.0215703649073677,"Yinchuan"
"554",554,"2020-01-29",101.666666666667,83.6666666666667,8,1.66666666666667,51,74.6666666666667,74,913.666666666667,2.46666666666667,-7.33333333333333,1.5441,0.008557248,3,1.38629436111989,0.00852084229433667,"Wulumuqi"
"3050",3050,"2020-01-29",172.333333333333,149.666666666667,14.3333333333333,1.76666666666667,43,89.6666666666667,77.3333333333333,1025.66666666667,2.76666666666667,2.16666666666667,2.06353333333333,0.008323569,13,2.63905732961526,0.00828911913144483,"Tianjin"
"8744",8744,"2020-01-29",179.666666666667,222,19.3333333333333,1.93333333333333,32,93.3333333333333,71.6666666666667,1012.33333333333,4.4,1.16666666666667,1.8067,0.004810375,5,1.79175946922805,0.00479884211638822,"Shijiazhuang"
"3128",3128,"2020-01-29",84.6666666666667,98.6666666666667,20,1.03333333333333,28.6666666666667,86.6666666666667,67.6666666666667,932.333333333333,1.4,-1.16666666666667,1.54243333333333,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7028",7028,"2020-01-29",93.3333333333333,111,18.6666666666667,1.23333333333333,25.3333333333333,93,66,1004.33333333333,1.4,1.83333333333333,1.85816666666667,0.006734989,6,1.94591014905531,0.00671241028316291,"Jinan"
"12410",12410,"2020-01-29",58.3333333333333,71.6666666666667,8,0.866666666666667,18.3333333333333,68.3333333333333,77.3333333333333,1014.33333333333,3.53333333333333,3.5,1.6318,0.009473883,9,2.30258509299405,0.00942928721271142,"Qingdao"
"11162",11162,"2020-01-29",83.3333333333333,87.6666666666667,11.3333333333333,1.03333333333333,29.3333333333333,104.333333333333,81.3333333333333,1012.33333333333,0.9,1.83333333333333,1.29953333333333,0.019319938,20,3.04452243772342,0.0191356774836105,"Zhengzhou"
"2348",2348,"2020-01-29",175,189.333333333333,18,2.5,49.3333333333333,59.3333333333333,73.3333333333333,890,1.96666666666667,-6,2.37086666666667,0,0,0,0,"Huhehaote"
"1334",1334,"2020-01-29",156.333333333333,183.666666666667,39.6666666666667,2.96666666666667,58.6666666666667,61,90.3333333333333,907,1.13333333333333,-10.1666666666667,3.20253333333333,0.003451847,1,0.693147180559945,0.00344590305061944,"Baotou"
"1490",1490,"2020-01-29",56.6666666666667,63.6666666666667,4.33333333333333,0.7,17.3333333333333,76.6666666666667,89,1020,1.9,3.33333333333333,1.66516666666667,0.008235294,7,2.07944154167984,0.00820156899673143,"Nanjing"
"5624",5624,"2020-01-29",51,60,6,0.9,14.6666666666667,78.6666666666667,83.3333333333333,1022.33333333333,2.4,4.33333333333333,1.92106666666667,0.010619738,7,2.07944154167984,0.0105637446566441,"Wuxi"
"4142",4142,"2020-01-29",61.6666666666667,71,8.33333333333333,0.866666666666666,17.3333333333333,80.3333333333333,87,1022.66666666667,6.53333333333333,4,1.83176666666667,0.006334459,3,1.38629436111989,0.00631448063827854,"Changzhou"
"6170",6170,"2020-01-29",28.3333333333333,34.3333333333333,4.66666666666667,0.833333333333333,10,76,79.6666666666667,1018,2.4,5,1.39083333333333,0.023166023,24,3.2188758248682,0.0229017641244202,"Hangzhou"
"3284",3284,"2020-01-29",31.3333333333333,36,5.66666666666667,0.766666666666667,12,80.6666666666667,86.3333333333333,1020.66666666667,3.83333333333333,6.16666666666667,1.6541,0.008194802,7,2.07944154167984,0.00816140693003181,"Ningbo"
"7652",7652,"2020-01-29",7.66666666666667,11.3333333333333,6,0.5,5.33333333333333,77.3333333333333,70,1016.33333333333,0.633333333333333,9.5,1.87336666666667,0.103225806,96,4.57471097850338,0.0982384391740565,"Wenzhou"
"8978",8978,"2020-01-29",27.6666666666667,29.6666666666667,2.33333333333333,0.8,12.6666666666667,77.3333333333333,92.3333333333333,1022.33333333333,1.7,5.33333333333333,1.8472,0.027684398,14,2.70805020110221,0.0273081140604579,"Shaoxing"
"11396",11396,"2020-01-29",15.3333333333333,23,7,0.766666666666667,11.6666666666667,56.3333333333333,92.3333333333333,1014.66666666667,1.9,5.16666666666667,1.34786666666667,0.017780939,10,2.39789527279837,0.0176247073493628,"Jinhua"
"2816",2816,"2020-01-29",44.3333333333333,50,7.33333333333333,0.9,11.6666666666667,79,90.6666666666667,1022,2.96666666666667,4.83333333333333,1.5939,0.0125,6,1.94591014905531,0.0124225199985571,"Jiaxing"
"2114",2114,"2020-01-29",60,55,4.66666666666667,0.766666666666667,19.3333333333333,64,96,1018.33333333333,1.9,0.666666666666667,1.84666666666667,0.019538405,16,2.83321334405622,0.0193499807495399,"Hefei"
"10382",10382,"2020-01-29",64,65,9.33333333333333,1.03333333333333,21,80,87,978,0.633333333333333,1.83333333333333,1.2653,0.009800559,10,2.39789527279837,0.00975284501749049,"Xian"
"11474",11474,"2020-01-29",57.6666666666667,58.3333333333333,9.66666666666667,0.966666666666666,13.3333333333333,87,77.3333333333333,939.333333333333,1.7,0.833333333333333,2.00486666666667,0,0,0,0,"Tongchuan"
"1724",1724,"2020-01-29",38.6666666666667,40.3333333333333,4.33333333333333,0.733333333333333,12,77,80.6666666666667,1019.33333333333,1.4,5,1.64946666666667,0.037495983,21,3.09104245335832,0.0368101013079918,"Nanchang"
"11942",11942,"2020-01-29",50.6666666666667,43,4,0.866666666666667,10.3333333333333,88,85.3333333333333,1021.66666666667,1.96666666666667,3.83333333333333,1.58423333333333,0.033355173,28,3.36729582998647,0.0328109577609367,"Changsha"
"8432",8432,"2020-01-29",14.6666666666667,18.6666666666667,3.66666666666667,0.833333333333333,7.33333333333333,73.6666666666667,68.6666666666667,1012.33333333333,2.46666666666667,11.6666666666667,1.2342,0.029648663,6,1.94591014905531,0.0292176401688868,"Zhuhai"
"866",866,"2020-01-29",12,17.3333333333333,5.33333333333333,0.733333333333333,11,68.6666666666667,61.3333333333333,1017,3.53333333333333,11.1666666666667,0.9361,0.013482705,11,2.484906649788,0.0133926221367868,"Foshan"
"5078",5078,"2020-01-29",11.3333333333333,14,6,0.8,6,63.6666666666667,67,1014.66666666667,2.4,10.3333333333333,1.38123333333333,0.008196721,4,1.6094379124341,0.00816331033021787,"Huizhou"
"164",164,"2020-01-29",15.3333333333333,15,6.66666666666667,0.633333333333333,7,66.6666666666667,66.6666666666667,1012.66666666667,4.4,11.1666666666667,0.752666666666667,0.005907023,5,1.79175946922805,0.00588964494111952,"Dongguan"
"242",242,"2020-01-29",14.3333333333333,18.3333333333333,3.66666666666667,0.733333333333334,10.3333333333333,77,66,1015.33333333333,1.9,10.8333333333333,0.9989,0.032544379,11,2.484906649788,0.0320260270116719,"Zhongshan"
"6561",6561,"2020-01-30",105.666666666667,127.666666666667,19.6666666666667,1.1,26,93,69,1018.66666666667,2.76666666666667,-6.16666666666667,2.0762,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang"
"2973",2973,"2020-01-30",97.6666666666667,116.333333333333,16,1.16666666666667,25.6666666666667,75.3333333333333,71,1010.66666666667,4.03333333333333,-1,2.3101,-2.16840434497101e-19,0,0,0,"Dalian"
"8823",8823,"2020-01-30",14.3333333333333,17,4.33333333333333,0.6,5.66666666666667,80.6666666666667,65.6666666666667,1011.33333333333,2.46666666666667,10.5,1.53343333333333,0.015384616,12,2.56494935746154,0.015267472736849,"Fuzhou"
"1959",1959,"2020-01-30",14.3333333333333,17.6666666666667,3.33333333333333,0.366666666666667,4.66666666666667,91.6666666666667,69.3333333333333,1003,2.96666666666667,12.8333333333333,1.17206666666667,0.006993006,3,1.38629436111989,0.00696866832998231,"Xiamen"
"1647",1647,"2020-01-30",38,41.6666666666667,7,0.700000000000001,14,76.6666666666667,61.3333333333333,998.333333333333,2.46666666666667,10.6666666666667,2.13863333333333,0.013615075,10,2.39789527279837,0.0135232226450545,"Nanning"
"7185",7185,"2020-01-30",20.3333333333333,26,3.66666666666667,0.7,5,93,83.6666666666667,1011.33333333333,1.63333333333333,13.8333333333333,1.57136666666667,0.012887151,3,1.38629436111989,0.0128048182712839,"Haikou"
"10539",10539,"2020-01-30",30,38.3333333333333,19,0.633333333333334,10,71.6666666666667,81,882.333333333333,2.96666666666667,3,1.99293333333333,0,0,0,0,"Guiyang"
"5781",5781,"2020-01-30",28,31,8,0.633333333333334,11,67.3333333333333,70.6666666666667,810.666666666667,4.96666666666667,6.16666666666667,1.6764,0.020143886,14,2.70805020110221,0.0199436820533721,"Kunming"
"5391",5391,"2020-01-30",12.6666666666667,26,6,0.7,13.6666666666667,84.3333333333333,17,645.666666666667,6.53333333333333,-0.166666666666667,2.16473333333333,0,0,0,0,"Lasa"
"1179",1179,"2020-01-30",64,90,27.3333333333333,1.8,57.6666666666667,94.6666666666667,54.6666666666667,851,3.53333333333333,-2.5,1.4752,0.015827376,6,1.94591014905531,0.0157034292089026,"Lanzhou"
"10305",10305,"2020-01-30",43,53,26,1.96666666666667,30.3333333333333,98,41.3333333333333,758.333333333333,4.4,-5.66666666666667,1.8673,0,0,0,0,"Xining"
"11631",11631,"2020-01-30",58.6666666666667,72,13.6666666666667,1.06666666666667,30.3333333333333,95.6666666666667,59.6666666666667,895.666666666667,1.4,-1.66666666666667,2.04966666666667,0.01744375,4,1.6094379124341,0.0172933542511936,"Yinchuan"
"555",555,"2020-01-30",107,98.6666666666667,7.66666666666667,1.73333333333333,49,71.3333333333333,75,915.666666666667,3.53333333333333,-6,1.3678,0.008557248,3,1.38629436111989,0.00852084229433667,"Wulumuqi"
"3051",3051,"2020-01-30",100.666666666667,83.3333333333333,16.6666666666667,1.56666666666667,39,81.6666666666667,70.3333333333333,1024.66666666667,4.1,2.66666666666667,1.9822,0.005762471,9,2.30258509299405,0.00574593147259995,"Tianjin"
"8745",8745,"2020-01-30",166.333333333333,206.333333333333,20,1.93333333333333,32,96.6666666666667,71.6666666666667,1011,4.96666666666667,2,1.82026666666667,0.0038483,4,1.6094379124341,0.00384091423591482,"Shijiazhuang"
"3129",3129,"2020-01-30",79.6666666666667,94.6666666666667,22.6666666666667,1.03333333333333,32,86,76,932,1.4,-1.66666666666667,1.49516666666667,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7029",7029,"2020-01-30",96.3333333333333,116.333333333333,20.3333333333333,1.3,29,94,71.6666666666667,1003.33333333333,0.9,1.66666666666667,1.86983333333333,0.007857488,7,2.07944154167984,0.00782677870156694,"Jinan"
"12411",12411,"2020-01-30",41,54.3333333333333,6.66666666666667,0.666666666666667,13.3333333333333,69,79,1013,5.66666666666667,2.66666666666667,1.50936666666667,0.008421229,8,2.19722457733622,0.00838596827187468,"Qingdao"
"11163",11163,"2020-01-30",92.3333333333333,96.6666666666667,12.3333333333333,1.1,32.6666666666667,113,86.3333333333333,1011.66666666667,0.633333333333333,2.83333333333333,1.271,0.016421947,17,2.89037175789616,0.0162885651075693,"Zhengzhou"
"2349",2349,"2020-01-30",183.333333333333,205,14.3333333333333,2.43333333333333,49,56,85.6666666666667,890.666666666667,1.4,-8,2.1102,0,0,0,0,"Huhehaote"
"1335",1335,"2020-01-30",142.333333333333,168.666666666667,37,2.53333333333333,48.3333333333333,65,91.3333333333333,907.333333333333,1.9,-10.6666666666667,2.9097,0.003451847,1,0.693147180559945,0.00344590305061944,"Baotou"
"1491",1491,"2020-01-30",71.6666666666667,83,5,0.833333333333334,18.6666666666667,92.3333333333333,76.3333333333333,1020.33333333333,1.9,3.33333333333333,1.58963333333333,0.014117647,12,2.56494935746154,0.0140189211213263,"Nanjing"
"5625",5625,"2020-01-30",66,77.6666666666667,8,1.03333333333333,16.3333333333333,86.3333333333333,76.3333333333333,1023,1.9,4.16666666666667,1.84013333333333,0.009102632,6,1.94591014905531,0.00906145274973498,"Wuxi"
"4143",4143,"2020-01-30",74.3333333333333,86,10,1,18.3333333333333,87.6666666666667,77.6666666666667,1023,6.53333333333333,3.5,1.751,0.008445946,4,1.6094379124341,0.00841047856219767,"Changzhou"
"6171",6171,"2020-01-30",49.6666666666667,59,5.33333333333333,0.866666666666667,10.6666666666667,88,67.6666666666667,1018.66666666667,1.9,5.33333333333333,1.3377,0.04054054,42,3.76120011569356,0.0397403281300336,"Hangzhou"
"3285",3285,"2020-01-30",52.3333333333333,58.6666666666667,7.33333333333333,0.866666666666667,12.3333333333333,92.6666666666667,74,1022.33333333333,1.9,5.5,1.56006666666667,0.032779208,28,3.36729582998647,0.0322534286667831,"Ningbo"
"7653",7653,"2020-01-30",19.3333333333333,25.6666666666667,6.66666666666667,0.533333333333334,7,85.3333333333333,62,1019,0.366666666666667,9.16666666666667,1.79983333333333,0.150537634,140,4.94875989037817,0.14022934095351,"Wenzhou"
"8979",8979,"2020-01-30",46.3333333333333,51.3333333333333,3.33333333333333,0.866666666666667,12.6666666666667,87.3333333333333,83.3333333333333,1023.33333333333,1.13333333333333,5.33333333333333,1.69366666666667,0.025706941,13,2.63905732961526,0.0253820733942241,"Shaoxing"
"11397",11397,"2020-01-30",29.6666666666667,37.6666666666667,7.66666666666667,0.766666666666667,12.3333333333333,75.3333333333333,84.3333333333333,1016.33333333333,1.4,5,1.26136666666667,0.026671408,15,2.77258872223978,0.0263219264885277,"Jinhua"
"2817",2817,"2020-01-30",62.6666666666667,70.6666666666667,8.66666666666667,0.966666666666667,12.6666666666667,89,79.3333333333333,1023,2.4,4.33333333333333,1.58793333333333,0.016666667,8,2.19722457733622,0.0165293022790794,"Jiaxing"
"2115",2115,"2020-01-30",73.3333333333333,68,5.33333333333333,0.833333333333333,21,81,94,1018.33333333333,1.4,1.5,1.77746666666667,0.031749908,26,3.29583686600433,0.0312563004816625,"Hefei"
"10383",10383,"2020-01-30",64,67.3333333333333,10.6666666666667,1.03333333333333,25.3333333333333,92,81.6666666666667,978.333333333333,0.366666666666667,2.33333333333333,1.22213333333333,0.009800559,10,2.39789527279837,0.00975284501749049,"Xian"
"11475",11475,"2020-01-30",56.6666666666667,59.3333333333333,11.3333333333333,0.933333333333333,15.3333333333333,93.6666666666667,75,939.666666666667,1.13333333333333,1.16666666666667,1.97766666666667,0,0,0,0,"Tongchuan"
"1725",1725,"2020-01-30",45.3333333333333,48.3333333333333,4.33333333333333,0.666666666666667,15.3333333333333,88.6666666666667,79,1020,0.9,5.5,1.58403333333333,0.067849874,38,3.66356164612965,0.0656471632417476,"Nanchang"
"11943",11943,"2020-01-30",51,46.3333333333333,5,0.866666666666667,13.6666666666667,97,88.3333333333333,1021.66666666667,0.633333333333333,5.33333333333333,1.55593333333333,0.041693966,35,3.58351893845611,0.0408482015368482,"Changsha"
"8433",8433,"2020-01-30",21.6666666666667,26,4.33333333333333,0.766666666666667,7.66666666666667,89.6666666666667,60,1013.66666666667,1.96666666666667,11.6666666666667,1.24583333333333,0.069180214,14,2.70805020110221,0.0668921996867828,"Zhuhai"
"867",867,"2020-01-30",18.3333333333333,24.3333333333333,5.66666666666667,0.666666666666667,12.3333333333333,83.6666666666667,52.6666666666667,1018,2.96666666666667,11.6666666666667,0.951266666666667,0.013482705,11,2.484906649788,0.0133926221367868,"Foshan"
"5079",5079,"2020-01-30",18.3333333333333,21.6666666666667,6,0.8,7,76.3333333333333,58.3333333333333,1016,2.4,10.5,1.39963333333333,0.018442623,9,2.30258509299405,0.0182746202917714,"Huizhou"
"165",165,"2020-01-30",23.3333333333333,21.6666666666667,7.66666666666667,0.566666666666667,7.33333333333333,79,61,1014,2.96666666666667,11.3333333333333,0.7723,0.010632642,9,2.30258509299405,0.0105765129780353,"Dongguan"
"243",243,"2020-01-30",22.3333333333333,25.3333333333333,4.33333333333333,0.6,12.3333333333333,93.6666666666667,61.3333333333333,1016.66666666667,1.4,11.3333333333333,1.00546666666667,0.038461538,13,2.63905732961526,0.0377403275384025,"Zhongshan"
"6562",6562,"2020-01-31",94.3333333333333,114.333333333333,20.6666666666667,1,31.6666666666667,79,70.3333333333333,1019,3.53333333333333,-9.5,2.0728,0.002403268,2,1.09861228866811,0.00240038476998565,"Shenyang"
"2974",2974,"2020-01-31",50.3333333333333,63.6666666666667,15.3333333333333,0.7,18,83.3333333333333,61.6666666666667,1010.33333333333,5.1,-3.33333333333333,2.31456666666667,0.002816901,2,1.09861228866811,0.00281294096931138,"Dalian"
"8824",8824,"2020-01-31",23.3333333333333,26.3333333333333,4.66666666666667,0.6,6.66666666666667,95.3333333333333,57,1012.33333333333,1.9,10.1666666666667,1.56426666666667,0.010256411,8,2.19722457733622,0.0102041709102824,"Fuzhou"
"1960",1960,"2020-01-31",22,25,4,0.366666666666667,4.66666666666667,108.333333333333,64,1004.66666666667,3.53333333333333,12,1.18773333333333,0.018648018,8,2.19722457733622,0.0184762755314175,"Xiamen"
"1648",1648,"2020-01-31",48.3333333333333,55,7.66666666666667,0.766666666666667,18.3333333333333,93.3333333333333,55.3333333333333,999,1.9,12,2.1462,0.014976582,11,2.484906649788,0.0148655403064076,"Nanning"
"7186",7186,"2020-01-31",22.6666666666667,29.3333333333333,4,0.566666666666667,6,105.333333333333,75.3333333333333,1012.66666666667,1.63333333333333,14.5,1.58886666666667,0.008591434,2,1.09861228866811,0.00855473766388307,"Haikou"
"10540",10540,"2020-01-31",32.3333333333333,42.6666666666667,21.3333333333333,0.633333333333334,11.6666666666667,82,71.6666666666667,882.666666666667,2.96666666666667,5,2.01966666666667,0.006034517,3,1.38629436111989,0.00601638222213481,"Guiyang"
"5782",5782,"2020-01-31",26.6666666666667,29.6666666666667,8,0.6,9.66666666666667,68.6666666666667,74.3333333333333,811.666666666667,4.96666666666667,6.33333333333333,1.61826666666667,0.018705037,13,2.63905732961526,0.0185322491388146,"Kunming"
"5392",5392,"2020-01-31",12,24.6666666666667,6,0.666666666666667,12.3333333333333,86.6666666666667,18.3333333333333,645.666666666667,5.96666666666667,0.5,1.93436666666667,0,0,0,0,"Lasa"
"1180",1180,"2020-01-31",58.3333333333333,83.6666666666667,28,1.7,59.6666666666667,105.333333333333,49.3333333333333,850.666666666667,4.1,-1.83333333333333,1.4541,0.010551584,4,1.6094379124341,0.0104963045546755,"Lanzhou"
"10306",10306,"2020-01-31",37.3333333333333,46.3333333333333,26,1.76666666666667,29.3333333333333,98.3333333333333,34.3333333333333,758.666666666667,4.4,-5.5,1.78453333333333,0.008378367,2,1.09861228866811,0.0083434633050038,"Xining"
"11632",11632,"2020-01-31",55.6666666666667,70.3333333333333,17.3333333333333,1.13333333333333,31.6666666666667,96.6666666666667,53.6666666666667,895.666666666667,1.13333333333333,-0.666666666666667,1.91793333333333,0.01744375,4,1.6094379124341,0.0172933542511936,"Yinchuan"
"556",556,"2020-01-31",110.666666666667,102.666666666667,7.33333333333333,1.76666666666667,45.6666666666667,66,77.3333333333333,918,4.1,-4,1.2823,0.008557248,3,1.38629436111989,0.00852084229433667,"Wulumuqi"
"3052",3052,"2020-01-31",65,56.6666666666667,15.6666666666667,1.33333333333333,36.6666666666667,84,66.6666666666667,1025,4.1,2.33333333333333,1.97716666666667,0.005122197,8,2.19722457733622,0.0051091231744154,"Tianjin"
"8746",8746,"2020-01-31",148.666666666667,187.333333333333,19.6666666666667,1.86666666666667,36.3333333333333,96.3333333333333,71.3333333333333,1011.33333333333,4.1,2.33333333333333,1.86766666666667,0.00192415,2,1.09861228866811,0.00192230119459483,"Shijiazhuang"
"3130",3130,"2020-01-31",70,86.6666666666667,26.6666666666667,1.03333333333333,36.3333333333333,85,75.3333333333333,932.666666666667,1.13333333333333,-2,1.50493333333333,0.002241198,1,0.693147180559945,0.00223869026195521,"Taiyuan"
"7030",7030,"2020-01-31",90,109.666666666667,19,1.2,27.3333333333333,99.3333333333333,74,1004,1.4,1.66666666666667,1.9138,0.006734989,6,1.94591014905531,0.00671241028316291,"Jinan"
"12412",12412,"2020-01-31",28.6666666666667,42,8,0.633333333333333,15,79.3333333333333,74.3333333333333,1013.66666666667,6.53333333333333,1.16666666666667,1.536,0.006315922,6,1.94591014905531,0.00629606015136674,"Qingdao"
"11164",11164,"2020-01-31",98,102.666666666667,12,1.03333333333333,28.6666666666667,120.333333333333,79.3333333333333,1011.66666666667,0.633333333333333,3.83333333333333,1.2679,0.01255796,13,2.63905732961526,0.012479762804601,"Zhengzhou"
"2350",2350,"2020-01-31",183.333333333333,211,12.3333333333333,2.46666666666667,50.6666666666667,52.3333333333333,86.3333333333333,890.333333333333,1.9,-9.16666666666667,1.98923333333333,0,0,0,0,"Huhehaote"
"1336",1336,"2020-01-31",150.333333333333,182.333333333333,44.6666666666667,2.7,49.6666666666667,70.3333333333333,89.3333333333333,907.666666666667,1.9,-11.5,2.77526666666667,0,0,0,0,"Baotou"
"1492",1492,"2020-01-31",76.6666666666667,90.6666666666667,6,0.966666666666667,25.3333333333333,108,66.6666666666667,1021,1.13333333333333,3.33333333333333,1.56916666666667,0.017647059,15,2.77258872223978,0.0174931576209276,"Nanjing"
"5626",5626,"2020-01-31",68,82,9,1.03333333333333,20,101.666666666667,72,1024,1.9,3.83333333333333,1.82913333333333,0.009102632,6,1.94591014905531,0.00906145274973498,"Wuxi"
"4144",4144,"2020-01-31",72.6666666666667,85,11,0.966666666666666,21,104.333333333333,74,1024,4.96666666666667,3.16666666666667,1.7423,0.010557432,5,1.79175946922805,0.0105020914765622,"Changzhou"
"6172",6172,"2020-01-31",63.3333333333333,76,6,0.833333333333333,13,104,60.3333333333333,1019.66666666667,1.9,5.33333333333333,1.33023333333333,0.0511583,53,3.98898404656427,0.0498926990116037,"Hangzhou"
"3286",3286,"2020-01-31",63,71,8.66666666666667,0.866666666666667,13.6666666666667,108,65.3333333333333,1023.33333333333,2.46666666666667,5.33333333333333,1.50176666666667,0.033949894,29,3.40119738166216,0.0333863164981641,"Ningbo"
"7654",7654,"2020-01-31",35.3333333333333,45.3333333333333,7.33333333333333,0.6,8.66666666666667,99,57,1020.33333333333,0.1,8.33333333333333,1.78753333333333,0.179569892,167,5.12396397940326,0.165149873726835,"Wenzhou"
"8980",8980,"2020-01-31",57.6666666666667,66.3333333333333,4,0.833333333333333,13,105.666666666667,81.6666666666667,1024.33333333333,1.9,5.33333333333333,1.63793333333333,0.031639312,16,2.83321334405622,0.0311491020926877,"Shaoxing"
"11398",11398,"2020-01-31",43,51,6.33333333333333,0.7,12.6666666666667,95.3333333333333,77.3333333333333,1017.33333333333,1.13333333333333,5.66666666666667,1.23443333333333,0.035561877,20,3.04452243772342,0.0349441557417902,"Jinhua"
"2818",2818,"2020-01-31",71,81,9.66666666666667,0.966666666666667,15.3333333333333,106.333333333333,78.3333333333333,1024,1.9,4,1.6037,0.010416667,5,1.79175946922805,0.0103627873654436,"Jiaxing"
"2116",2116,"2020-01-31",76,71,5.66666666666667,0.833333333333333,26,91.6666666666667,93.6666666666667,1018.66666666667,0.9,2.5,1.7318,0.041519111,34,3.55534806148941,0.040680331046459,"Hefei"
"10384",10384,"2020-01-31",84.6666666666667,88.3333333333333,12.6666666666667,1.1,28.6666666666667,101.666666666667,73.6666666666667,977.666666666667,0.1,3.16666666666667,1.20503333333333,0.01666095,17,2.89037175789616,0.0165236789845819,"Xian"
"11476",11476,"2020-01-31",60,64,15.3333333333333,0.933333333333333,17.3333333333333,105.333333333333,66.3333333333333,939.333333333333,1.9,2.16666666666667,2.00593333333333,0,0,0,0,"Tongchuan"
"1726",1726,"2020-01-31",53.6666666666667,58,5,0.7,19.6666666666667,103.666666666667,75.6666666666667,1020.33333333333,0.633333333333333,6.33333333333333,1.54346666666667,0.08927615,50,3.93182563272433,0.0855133930717458,"Nanchang"
"11944",11944,"2020-01-31",53.3333333333333,50.6666666666667,5.66666666666667,0.933333333333333,16.3333333333333,103.666666666667,89,1021.66666666667,0.633333333333333,7,1.50496666666667,0.052415272,44,3.80666248977032,0.0510877816712588,"Changsha"
"8434",8434,"2020-01-31",27.3333333333333,32.3333333333333,4.33333333333333,0.7,8.66666666666667,101,55.3333333333333,1014.66666666667,0.9,12.5,1.25436666666667,0.108711765,22,3.13549421592915,0.103198769266881,"Zhuhai"
"868",868,"2020-01-31",24,30.6666666666667,6,0.633333333333333,15,96.6666666666667,47,1018.66666666667,1.9,12.3333333333333,0.974333333333333,0.018385507,15,2.77258872223978,0.018218537012899,"Foshan"
"5080",5080,"2020-01-31",23.6666666666667,28.3333333333333,6.33333333333333,0.733333333333334,8.33333333333333,88,48.3333333333333,1016.33333333333,1.9,10.6666666666667,1.38503333333333,0.018442623,9,2.30258509299405,0.0182746202917714,"Huizhou"
"166",166,"2020-01-31",30,28.6666666666667,8.33333333333333,0.533333333333333,8.66666666666667,91,53,1014.66666666667,2.4,11.6666666666667,0.787366666666667,0.010632642,9,2.30258509299405,0.0105765129780353,"Dongguan"
"244",244,"2020-01-31",28,31.3333333333333,4.66666666666667,0.533333333333334,14,106.666666666667,61.6666666666667,1017.66666666667,0.9,12.1666666666667,1.0107,0.035502958,12,2.56494935746154,0.0348872584404405,"Zhongshan"
"6563",6563,"2020-02-01",93,113.666666666667,19.6666666666667,1.1,39,71.3333333333333,74,1018.33333333333,2.2,-10.3333333333333,2.06853333333333,0.004806537,4,1.6094379124341,0.00479502248292762,"Shenyang"
"2975",2975,"2020-02-01",39.3333333333333,50.3333333333333,16,0.666666666666666,18.3333333333333,78.3333333333333,60.6666666666667,1010.33333333333,4.6,-3,2.3242,0.007042253,5,1.79175946922805,0.00701757214116409,"Dalian"
"8825",8825,"2020-02-01",33.3333333333333,36,5,0.633333333333333,8.33333333333333,111.666666666667,56.6666666666667,1013.66666666667,1.9,10.3333333333333,1.58143333333333,0.01923077,15,2.77258872223978,0.0190481957254115,"Fuzhou"
"1961",1961,"2020-02-01",29,33,4.33333333333333,0.366666666666667,4.66666666666667,121.333333333333,60.3333333333333,1006,2.96666666666667,12.1666666666667,1.1727,0.025641025,11,2.484906649788,0.02531780735929,"Xiamen"
"1649",1649,"2020-02-01",62.6666666666667,70.6666666666667,8.66666666666667,0.833333333333334,21.3333333333333,96.6666666666667,52.3333333333333,998.666666666667,1.4,13.8333333333333,2.12586666666667,0.012253567,9,2.30258509299405,0.0121790997569699,"Nanning"
"7187",7187,"2020-02-01",22.6666666666667,31.6666666666667,3.66666666666667,0.466666666666667,5.66666666666667,108.666666666667,72.6666666666667,1013,1.63333333333333,15.5,1.58913333333333,0.008591434,2,1.09861228866811,0.00855473766388307,"Haikou"
