"","City","POP","GDP","PRIM","SEC","TERT","X.60yr.","BED","DOC","NRS","Area","POPDENS","GDPpc","Prim.","Sec.","Tert.","ACTV","TVLR","TVLR."
"111","Suzhou",5700.5,28.6360347322721,4.16367583212735,10.2798842257598,14.1953690303907,18.08,4.473291817,1.719147443,1.806859047,9939,573.548646745145,5.02342509118009,14.5399873657612,35.8984207201516,49.5716993051169,6.14565,3.184845,0.558696
"112","Chuzhou",4147,42.0998552821997,3.60926193921852,20.6599131693198,17.8306801736614,20.1228914,5.216542079,1.998794309,2.578008199,13516,306.82154483575,10.1518821514829,8.5730982090681,49.0735966450105,42.3533051459214,5.774135714,0,0
"113","Liuan",4873,23.4457308248915,3.14182344428365,8.47178002894356,11.8321273516643,16.9759046,4.712292222,2.400369382,1.858403448,15451,315.384117532846,4.81135457108382,13.4004073822604,36.1335720017283,50.4660206160114,6.181521429,10.224945,2.098285
"114","Xuancheng",2661,22.5947901591896,2.16787264833575,10.684515195369,9.74240231548481,23.67,5.461480646,2.126644119,2.418263811,12313,216.11305124665,8.49108987568192,9.59456862870685,47.2875168129123,43.1179145583808,5.895528571,0,0
"115","Chizhou",1485,12.0361794500724,1.21418234442836,5.31548480463097,5.50651230101302,21.2,5.294276094,2.069360269,2.401346801,8399,176.806762709846,8.10517134685007,10.087772033185,44.1625586148852,45.7496693519298,5.895107143,0,0
"116","Bozhou",5263,25.3111432706223,3.44717800289436,8.99855282199711,12.8654124457308,14.9550033,4.454493635,1.572867186,1.876306289,8521,617.650510503462,4.80926149926321,13.6192109777015,35.5517438536306,50.8290451686678,7.0828,4.14194,0.786992
"117","Xian",10203.5,134.894211287988,4.03950795947902,45.838494934877,85.0162083936324,16.19,7.105405008,3.773215073,4.643281986,10958,931.146194561051,13.2203862682402,2.99457472704665,33.9810689407683,63.0243563321851,4.917514286,16.756375,1.642218
"118","Xianyang",4356.2,31.7703328509407,4.40188133140376,14.6399421128799,12.728509406657,17.859498,6.872274,2.716587852,4.059730958,9544,456.433361274099,7.2931299873607,13.8553201568785,46.0805436995805,40.0641361435411,4.488242857,0.511285,0.117369
"119","Baoji",3761,32.182489146165,2.58683068017366,18.4353111432706,11.1603473227207,17.3,7.345120978,2.844988035,3.642648232,18117,207.595076447535,8.55689687481121,8.03800684410988,57.2836708172011,34.678322338689,5.114364286,0,0
"120","Tongchuan",796.5,5.13342981186686,0.390140665701881,1.889102170767,2.85418697539797,18.8736505,8.19335573,3.312181162,5.209655344,3882,205.177743431221,6.44498407014044,7.6,36.8,55.6,4.65395,0,0
"121","Weinan",5278.1,26.4612156295224,4.7040520984081,9.83342981186686,11.9237337192475,18.3011374,6.305109793,2.202307649,2.46261309,13134,401.865387543779,5.01339793287782,17.7771579517301,37.1616706864209,45.061171361849,4.87325,0,0
"122","Chengdu",16581,246.203328509407,8.85933429811867,75.898986975398,161.44515195369,19.6903788,8.986189012,4.101079549,5.307279416,14335,1156.67945587722,14.848521109065,3.59838120457424,30.8277663973573,65.5739111778588,4.993728571,23.064725,1.391033
"123","Zigong",2922,20.6727930535456,2.92850940665702,8.28798842257598,9.45629522431259,22.9295003,8.136892539,1.663356164,2.51609589,4381,666.971011184661,7.0748778417336,14.1660074624254,40.0912852032566,45.742707334318,5.63745,0,0
"124","Luzhou",4329.4,30.1195369030391,3.14008683068017,14.7881331403763,12.1913169319826,23.6098628,7.982861366,2.529911766,3.355430314,12232,353.940483976455,6.95697715688989,10.4254153733796,49.0981424713875,40.4764421552329,5.741471429,0,0
"125","Deyang",3561,33.8046309696093,3.39507959479016,17.1403762662808,13.2691751085383,26.4747743,7.400168492,2.700365066,2.98286998,5911,602.436136017594,9.49301627902535,10.0432381523182,50.7042253521127,39.2525364955692,5.051928571,0,0
"126","Mianyang",4877,41.3342981186686,4.37698986975398,16.6619392185239,20.2953690303907,25.6003998,8.263276604,2.788599549,3.137174493,20248,240.863295140261,8.47535331528985,10.5892444506687,40.310202366781,49.1005531825502,5.486057143,0,0
"127","Suining",3189,19.4751085383502,2.68031837916064,8.90434153400868,7.8904486251809,25.6021025,6.710567576,2.301034807,2.39573534,5322,599.210822998873,6.10696410735347,13.7627904557378,45.721652931866,40.5155566123962,6.12235,0,0
"128","Neijiang",3700,20.7424023154848,3.48046309696093,7.08943560057887,10.172503617945,21.7990184,7,2.162162162,2.648648649,5385,687.093779015785,5.60605467986076,16.7794599874416,34.1784692667271,49.0420707458313,5.322078571,0,0
"129","Leshan",3271,26.9654124457308,3.51201157742402,11.6046309696093,11.8487698986975,24.6790767,7.743503516,2.503210028,3.11861816,12723,257.093452802012,8.24378246583027,13.024134470378,43.0352437329269,43.9406217966951,5.1784,0,0
"130","Meishan",2995,19.9739507959479,2.8821997105644,7.62850940665702,9.46324167872648,27.4265109,6.658764608,1.615692821,2.259432387,7140,419.467787114846,6.66909876325473,14.4297927836545,38.1922909723228,47.3779162440226,5.074328571,0,0
"131","Yibin",4573,37.653979739508,4.01794500723589,18.9424023154848,14.6936324167873,21.5872513,7.697354035,2.208615788,3.039580144,13271,344.585939266069,8.23397763820423,10.6707047569267,50.3065079615203,39.022787281553,5.7645,0,0
"132","Yaan",1541,10.4745296671491,1.85311143270622,3.28798842257598,5.33342981186686,21.0265439,8.585334199,2.99156392,3.513951979,15046,102.419247640569,6.79722885603443,17.6915956285663,31.3903203968002,50.9180839746335,5.038671429,0,0
"133","Ziyang",2503,11.2561505065123,2.05643994211288,3.43849493487699,5.76121562952243,32.1952867,7.990411506,2.224530563,2.53495805,5748,435.455810716771,4.49706372613356,18.2694780149139,30.5476986371818,51.1828233479043,5.541414286,0,0
"134","Nanchong",6435,33.6066570188133,5.85021707670043,13.5690303907381,14.1875542691751,22.5266687,6.795027195,2.186013986,2.346697747,12477,515.74897811974,5.22247972320331,17.4079113951305,40.3760194985833,42.2164997287079,6.216642857,2.48177,0.385667
"135","Guangan",3251,18.095513748191,2.95658465991317,5.9479015918958,9.19102749638206,27.4853085,6.554906183,1.851737927,2.314980006,6339,512.856917494873,5.56613772629684,16.3387715930902,32.8694817658349,50.7917466410749,5.994428571,0.283,0.0871
"136","Dazhou",5741,29.5441389290883,4.98986975397974,10.2214182344428,14.3328509406657,24.8869805,6.246646926,1.321546769,1.932938512,16588,346.093561610803,5.14616598660308,16.8895420034289,34.5971099681607,48.5133480284105,6.001,5.118295,0.891534
"137","Xianning",2548.4,23.0821997105644,2.89435600578871,10.2011577424023,9.98668596237337,18.0610727,6.176424423,2.782530215,3.134515775,9752,261.320754716981,9.0575261774307,12.5393421861089,44.1949115349409,43.2657462789502,5.933771429,250.2364,98.193533
"138","Xiaogan",4921,33.3053545586107,4.49160636758321,14.2301013024602,14.5836468885673,20.3993283,5.202194676,1.890243902,2.276422764,8904,552.672955974843,6.76800539699466,13.486138871991,42.7261666811506,43.7876944468584,5.220464286,691.868775,140.595159
"139","Huanggang",6333.3,33.6140376266281,5.83227206946454,12.6853835021708,15.0963820549928,23.583257,5.939715472,1.91,2.255766193,17457,362.794294552329,5.30750755950738,17.3507036978039,37.7383509921515,44.9109453100446,5.494285714,653.522675,103.188334
"140","Huangshi",2471.7,25.5743849493488,1.50246020260492,13.0301013024602,11.0418234442836,17.5245901,7.188170085,2.602662135,3.986325201,4583,539.319223216234,10.3468806689116,5.87486348383592,50.9498129799286,43.1753235362355,5.508957143,188.138335,76.116978
"141","Ezhou",1059.7,16.4988422575977,1.45426917510854,7.96382054992764,7.0807525325615,19.8620178,5.344908936,2.082664905,2.906482967,1596,663.972431077694,15.5693519463977,8.81437104739183,48.2689659406879,42.9166630119203,4.335085714,198.42967,187.250797
"142","Xiangyang",5680,69.6497829232996,6.50072358900145,33.7076700434153,29.4413892908828,20.6497077,6.910915493,2.425880282,2.837852113,19728,287.915652879157,12.262285725933,9.33344414893617,48.3959441489362,42.2706117021277,5.623185714,196.07382,34.520039
"143","Yichang",4137.9,64.556005788712,6.02098408104197,29.7272069464544,28.8078147612156,23.348115,7.037869451,2.78087919,3.649194036,21230,194.908148845973,15.6011517409101,9.32676055075076,46.0487085334087,44.6245309158406,5.398592857,140.247225,33.893334
"144","Jingmen",2897.5,29.4322720694645,3.5150506512301,13.9146164978292,12.0026049204052,20.5941715,6.530802416,2.522519413,3.07092321,12404,233.59400193486,10.1578160722915,11.9428450611426,47.2767323738672,40.7804225649901,5.510885714,164.85322,56.894985
"145","Jingzhou",5570.1,36.4179450072359,6.28914616497829,13.5133140376266,16.615484804631,23.4921947,5.868117269,2.240706951,2.506418197,14242,391.103777559332,6.53811332062905,17.2693603763988,37.1061959562564,45.6244436673449,5.376985714,326.80126,58.670627
"146","Suizhou",2221,16.8195369030391,2.26078147612156,7.87380607814761,6.6849493487699,20.9316205,5.507429086,1.434038721,2.135524538,9636,230.489829804898,7.5729567325705,13.4414014437762,46.8134534472523,39.7451451089716,5.187485714,160.426405,72.23161
"147","Nanchang",5600.6,80.9866859623734,3.08089725036179,38.405499276411,39.5002894356006,16.9396136,6.481448416,2.999678606,3.614544119,7402,756.633342339908,14.4603588834006,3.80420215218238,47.4219914298682,48.7738064179494,4.985142857,23.68213,4.228499
"148","Pingxiang",1941.3,13.4590448625181,0.984804630969609,5.98972503617945,6.48451519536903,17.7818507,5.710091176,2.383969505,3.311698346,3831,506.734534064213,6.93300616211718,7.31704694522699,44.5033440141072,48.1796090406658,5.294757143,0,0
"149","Xinyu",1193.4,14.060492040521,0.90781476121563,6.56034732272069,6.59232995658466,15.460213,5.796882856,2.273336685,2.930283224,3178,375.519194461926,11.7818770240665,6.45649354659421,46.6580209555569,46.8854854978489,5.751957143,0,0
"150","Yichun",5582.6,38.8939218523878,4.29146164978292,16.4444283646889,18.1536903039074,16.083285,6.098233798,1.754917064,2.235338373,18669,299.030478333066,6.96699062307667,11.0337591206927,42.2802010738325,46.6748773055213,5.97395,12.92537,2.315296
"151","Jiujiang",4920.3,45.1671490593343,3.06874095513748,21.8496382054993,20.2487698986975,17.3069839,4.777350975,1.566164665,2.101497876,19853,247.83659900267,9.17975510829305,6.79418785344676,48.3750660835296,44.8307460630237,5.88905,25.9362,5.271264
"152","Changsha",8394.5,167.499565846599,5.20535455861071,64.2448625180897,98.0493487698987,17.44,9.673000179,3.84775746,4.884150337,11816,710.43500338524,19.9534892902018,3.10768241834007,38.3552412171187,58.5370763645412,4.549614286,50.538655,6.020449
"153","Zhuzhou",4028.5,43.4606367583213,3.19392185238784,19.6628075253256,20.6034732272069,18.6,6.950477845,2.725083778,3.444458235,11248,358.152560455192,10.7882926047713,7.34899921082337,45.2427966821283,47.4072051492942,5.342114286,9.045385,2.245348
"154","Xiangtan",2882,32.671490593343,2.09696092619392,16.1085383502171,14.465991316932,21.2,7.12907703,2.816793893,3.911866759,5006,575.709149021175,11.3363950705562,6.41832034018427,49.3045712260808,44.2771084337349,5.141907143,6.096955,2.115529
"155","Yueyang",5771.3,54.7092619392185,5.5082489146165,22.081476121563,27.1195369030391,18.1080481,4.12316116,2.492852564,2.802488174,14858,388.430475164894,9.47953874156923,10.0682201136914,40.3614951817395,49.5702847045691,5.477064286,25.89682,4.487173
"156","Changde",5772,52.4486251808973,5.72648335745297,21.1678726483357,25.5542691751085,24.2030492,6.41025641,3.124393624,2.829002079,18177,317.544149199538,9.08673339932385,10.9182716185641,40.3592516969262,48.7224766845097,5.629085714,16.6615,2.886608
"157","Yiyang",4420.7,25.9400868306802,4.05586107091172,11.0476121562952,10.8366136034732,24.7899982,5.45,2.56,3.19,12320,358.823051948052,5.86786862503227,15.6354953527554,42.5889559599656,41.7755486872789,5.339071429,8.6799,1.963467
"158","Guangzhou",15305.9,341.947901591896,3.63777134587554,93.4008683068017,244.909261939219,12.2188437,6.546495142,3.835122404,5.083007206,7434,2058.90503093893,22.340920925388,1.06383789136893,27.3143563308871,71.6218057777439,3.767064286,24.999225,1.633306
"159","Shenzhen",13438.8,389.682923299566,0.364688856729378,151.893487698987,237.42489146165,8.1014644,3.818644522,2.702696669,2.999449356,1997,6729.49424136204,28.9968541312889,0.0935860503307264,38.9787385120338,60.927712574957,3.795007143,25.16282,1.872401
"160","Zhuhai",2023.7,49.7234442836469,0.830101302460203,22.1234442836469,26.7697539797395,9.6215842,5.056579533,3.824677571,4.360330088,1736,1165.72580645161,24.570560994044,1.66943644878037,44.4929843504885,53.8372881553251,4.313221429,5.22317,2.581
"161","Foshan",8158.6,155.586396526773,2.27091172214182,87.4764109985528,65.8390738060781,10.5498247,4.67,2.57,3.585833674,3798,2148.13059505003,19.070232212239,1.45958243961968,56.2236885430406,42.3167290173397,3.669535714,4.076305,0.499633
"162","Jiangmen",4630.3,45.537481910275,3.67916063675832,19.5736613603473,22.2846599131693,18.5379817,5.23680971,2.361402069,3.243418353,9507,487.041127590197,9.83467203210914,8.07941168992958,42.9836269798897,48.9369613301808,4.456414286,0,0
"163","Zhaoqing",4187.1,32.5441389290883,5.58639652677279,13.3929088277858,13.5648335745297,17.0044995,4.412839435,2.023118626,2.690645077,14900,281.013422818792,7.77247711520821,17.1655994308075,41.1530594094628,41.6813411597296,4.341985714,0,0
"164","Huizhou",4880,60.4545586107091,2.9739507959479,31.3910274963821,26.0895803183792,9.8565574,4.477868852,2.867213115,3.272336066,11347,430.0696219265,12.388229223506,4.91931603553398,51.9249965887954,43.1556873756706,3.509514286,2.789065,0.57153
"165","Dongguan",8464.5,137.228654124457,0.412156295224313,77.5904486251809,59.2260492040521,4.9151657,3.898635478,2.325492719,3.032816186,2460,3440.85365853659,16.2122575609259,0.30034273662009,56.5409965726338,43.1586606907461,2.984628571,6.757515,0.798336
"166","Zhongshan",3380,44.8784370477569,0.905933429811867,22.0234442836469,21.9490593342981,9.412997,4.770414201,2.757692308,3.518343195,1784,1894.61883408072,13.2776440969695,2.01863854761214,49.0735545451614,48.9078069072265,3.557214286,0.2945,0.0871
