"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"1519","2020-02-27","南京",44.3333333333333,67,6.33333333333333,0.766666666666667,29,77.3333333333333,84.3333333333333,1017.66666666667,2.46666666666667,13.8333333333333,3.64106666666667,-3.46944695195361e-18,0,0,0
"1520","2020-02-28","南京",27.6666666666667,46,4.66666666666667,0.600000000000001,24.6666666666667,83.3333333333333,80,1020,3.53333333333333,10.8333333333333,3.67643333333333,-3.46944695195361e-18,0,0,0
"1521","2020-02-29","南京",24,36.3333333333333,4.66666666666667,0.566666666666667,28.3333333333333,69,82.3333333333333,1018.66666666667,3.53333333333333,9.33333333333333,3.39286666666667,-3.46944695195361e-18,0,0,0
"1522","2020-03-01","南京",23.3333333333333,29,4,0.566666666666667,26.6666666666667,58,86,1015.33333333333,2.2,9.16666666666667,3.01556666666667,-3.46944695195361e-18,0,0,0
"1523","2020-03-02","南京",26.3333333333333,33.3333333333333,4,0.6,26.3333333333333,65.6666666666667,94,1017.33333333333,2.2,8,3.25466666666667,-3.46944695195361e-18,0,0,0
"1524","2020-03-03","南京",31,43.3333333333333,4.66666666666667,0.666666666666667,27,83.6666666666667,83,1019.33333333333,2.2,7.83333333333333,3.774,-3.46944695195361e-18,0,0,0
"1525","2020-03-04","南京",36,54,5,0.666666666666667,30.3333333333333,100,73,1021.33333333333,2.96666666666667,7.66666666666667,4.37273333333333,-3.46944695195361e-18,0,0,0
"1526","2020-03-05","南京",36.6666666666667,58.6666666666667,5.66666666666667,0.633333333333334,31,110,60,1022,2.96666666666667,7.83333333333333,4.4002,-3.46944695195361e-18,0,0,0
"1527","2020-03-06","南京",36.6666666666667,60,5.66666666666667,0.6,31.6666666666667,111.333333333333,57.6666666666667,1021.33333333333,2.96666666666667,8,4.44926666666667,-3.46944695195361e-18,0,0,0
"1528","2020-03-07","南京",36.3333333333333,58.6666666666667,6.33333333333333,0.666666666666667,32.6666666666667,119,63,1018,2.46666666666667,9,4.11956666666667,-3.46944695195361e-18,0,0,0
"1529","2020-03-08","南京",42.3333333333333,66.3333333333333,6.33333333333333,0.7,34.6666666666667,114.666666666667,71,1014,1.9,11,3.67216666666667,-3.46944695195361e-18,0,0,0
"1530","2020-03-09","南京",35.3333333333333,53.6666666666667,5.66666666666667,0.666666666666667,32.6666666666667,102,76.3333333333333,1009.66666666667,2.46666666666667,13,3.72713333333333,-3.46944695195361e-18,0,0,0
"1531","2020-03-10","南京",31.6666666666667,45.6666666666667,4.66666666666667,0.633333333333334,29.6666666666667,90,84,1010.33333333333,2.96666666666667,12.3333333333333,4.18586666666667,-3.46944695195361e-18,0,0,0
