"","X","X.1","PM2.5","PM10","SO2","CO","NO2","O3","HUM","PRES","WSPD","TEMP","ACTV","MORB.","Case","log.Case.1.","log.MORB..1."
"4513","2020-03-28","广州",14.3333333333333,28,6,0.633333333333333,35.6666666666667,55,87.6666666666667,1009.66666666667,1.13333333333333,23.3333333333333,3.69563333333333,0.016986914,26,3.29583686600433,0.0168442497270019
"4514","2020-03-29","广州",16.3333333333333,34,6.33333333333333,0.699999999999999,37,49.6666666666667,87.6666666666667,1010,1.63333333333333,21.5,3.31733333333333,0.013066857,20,3.04452243772342,0.0129822221015406
"4515","2020-03-30","广州",13,27,6,0.733333333333333,33.3333333333333,36.3333333333333,90,1009.66666666667,1.13333333333333,19.6666666666667,3.3116,0.0137202,21,3.09104245335832,0.0136269302077756
"4516","2020-03-31","广州",12.6666666666667,25.6666666666667,5.66666666666667,0.766666666666666,32.6666666666667,19.6666666666667,89.6666666666667,1009.33333333333,1.9,17.1666666666667,3.53736666666667,0.0137202,21,3.09104245335832,0.0136269302077756
"4517","2020-04-01","广州",9,16.6666666666667,5.33333333333333,0.766666666666666,29,11.6666666666667,95.6666666666667,1009.33333333333,1.4,15.6666666666667,3.8777,0.013066857,20,3.04452243772342,0.0129822221015406
"4518","2020-04-02","广州",14.6666666666667,28,5.66666666666667,0.833333333333333,31.6666666666667,10,96.6666666666667,1011,1.4,15,3.84123333333333,0.012413514,19,2.99573227355399,0.0123370980786038
"4519","2020-04-03","广州",16,31.3333333333333,6,0.899999999999999,35.3333333333333,10.6666666666667,96.6666666666667,1012.33333333333,0.633333333333332,16.1666666666667,3.7956,0.010453485,16,2.83321334405622,0.0103992251345576
"4520","2020-04-04","广州",15,29,6,0.933333333333333,35.3333333333333,16.3333333333333,97.3333333333333,1013.33333333333,0.633333333333332,17,3.38216666666667,0.00718677099999999,11,2.484906649788,0.00716106922965397
"4521","2020-04-05","广州",11.6666666666667,20.3333333333333,5.66666666666667,0.899999999999999,33.3333333333333,29.3333333333333,92.6666666666667,1014,1.13333333333333,17.6666666666667,2.9144,0.00653342799999999,10,2.39789527279837,0.00651217766741097
"4522","2020-04-06","广州",11.6666666666667,17.6666666666667,5.33333333333333,0.833333333333333,32.3333333333333,34.3333333333333,92.6666666666667,1015,1.13333333333333,16.8333333333333,2.5736,0.00784011399999999,12,2.56494935746154,0.00780954000466795
